id,alignscore,method
68,0.6765896677970886,AlignScore-large
69,0.72867351770401,AlignScore-large
70,0.9419888854026794,AlignScore-large
71,0.6398026347160339,AlignScore-large
72,0.8651418685913086,AlignScore-large
73,0.8224583268165588,AlignScore-large
74,0.7898980379104614,AlignScore-large
75,0.9298550486564636,AlignScore-large
76,0.8216967582702637,AlignScore-large
77,0.8731228113174438,AlignScore-large
78,0.7587377429008484,AlignScore-large
79,0.960608184337616,AlignScore-large
80,0.9192663431167603,AlignScore-large
81,0.865218460559845,AlignScore-large
82,0.81363445520401,AlignScore-large
83,0.8243514895439148,AlignScore-large
84,0.896438479423523,AlignScore-large
85,0.8055058121681213,AlignScore-large
86,0.8574013710021973,AlignScore-large
87,0.8258975744247437,AlignScore-large
88,0.8677550554275513,AlignScore-large
89,0.900054931640625,AlignScore-large
90,0.8683990836143494,AlignScore-large
91,0.9273806214332581,AlignScore-large
92,0.8708288669586182,AlignScore-large
93,0.9534510374069214,AlignScore-large
94,0.809417724609375,AlignScore-large
95,0.868508517742157,AlignScore-large
96,0.8243193626403809,AlignScore-large
97,0.7125309109687805,AlignScore-large
98,0.8191627264022827,AlignScore-large
99,0.9512638449668884,AlignScore-large
100,0.7374426126480103,AlignScore-large
101,0.8127214908599854,AlignScore-large
102,0.7443273663520813,AlignScore-large
103,0.8876842856407166,AlignScore-large
104,0.8786160945892334,AlignScore-large
105,0.9576417803764343,AlignScore-large
106,0.9501458406448364,AlignScore-large
107,0.851148247718811,AlignScore-large
108,0.8826780915260315,AlignScore-large
109,0.8222107887268066,AlignScore-large
110,0.8365628719329834,AlignScore-large
111,0.6713651418685913,AlignScore-large
112,0.8511671423912048,AlignScore-large
113,0.8473588228225708,AlignScore-large
114,0.8368200063705444,AlignScore-large
115,0.932058572769165,AlignScore-large
116,0.8265874981880188,AlignScore-large
117,0.8976303935050964,AlignScore-large
118,0.9447432160377502,AlignScore-large
119,0.9554882645606995,AlignScore-large
120,0.6271189451217651,AlignScore-large
121,0.9774170517921448,AlignScore-large
122,0.6896675229072571,AlignScore-large
123,0.43341103196144104,AlignScore-large
124,0.8744661211967468,AlignScore-large
125,0.8461089730262756,AlignScore-large
126,0.8617163896560669,AlignScore-large
127,0.8145892024040222,AlignScore-large
128,0.933447003364563,AlignScore-large
129,0.8887252807617188,AlignScore-large
130,0.7922614216804504,AlignScore-large
131,0.5372897982597351,AlignScore-large
132,0.8519425392150879,AlignScore-large
133,0.7510849237442017,AlignScore-large
134,0.7492760419845581,AlignScore-large
135,0.8354604840278625,AlignScore-large
136,0.7807906270027161,AlignScore-large
137,0.7529783844947815,AlignScore-large
138,0.8786545991897583,AlignScore-large
139,0.8030189871788025,AlignScore-large
140,0.9269306063652039,AlignScore-large
141,0.7809898853302002,AlignScore-large
142,0.874468207359314,AlignScore-large
143,0.7208237648010254,AlignScore-large
144,0.6663997769355774,AlignScore-large
145,0.7678482532501221,AlignScore-large
146,0.8549150228500366,AlignScore-large
147,0.7337318658828735,AlignScore-large
148,0.8746610879898071,AlignScore-large
149,0.8923453092575073,AlignScore-large
150,0.9329848289489746,AlignScore-large
151,0.8230507969856262,AlignScore-large
152,0.903069019317627,AlignScore-large
153,0.724210262298584,AlignScore-large
154,0.8036691546440125,AlignScore-large
155,0.8169047832489014,AlignScore-large
156,0.916659951210022,AlignScore-large
157,0.5686830878257751,AlignScore-large
158,0.8613594770431519,AlignScore-large
159,0.7415310144424438,AlignScore-large
160,0.9684388041496277,AlignScore-large
161,0.7542487382888794,AlignScore-large
162,0.8864066004753113,AlignScore-large
163,0.9426928162574768,AlignScore-large
164,0.7314024567604065,AlignScore-large
165,0.7713543176651001,AlignScore-large
166,0.9508708715438843,AlignScore-large
167,0.8718770146369934,AlignScore-large
168,0.7825301885604858,AlignScore-large
169,0.7820130586624146,AlignScore-large
170,0.81040358543396,AlignScore-large
171,0.7649965882301331,AlignScore-large
172,0.7801529169082642,AlignScore-large
173,0.9115557074546814,AlignScore-large
174,0.8790267109870911,AlignScore-large
175,0.7027888894081116,AlignScore-large
176,0.8579888939857483,AlignScore-large
177,0.8356367945671082,AlignScore-large
178,0.8117254376411438,AlignScore-large
179,0.7657496929168701,AlignScore-large
180,0.8550781011581421,AlignScore-large
181,0.7214675545692444,AlignScore-large
182,0.7898976802825928,AlignScore-large
183,0.8940120935440063,AlignScore-large
184,0.8026496767997742,AlignScore-large
185,0.9493278861045837,AlignScore-large
186,0.8880677819252014,AlignScore-large
187,0.8004730343818665,AlignScore-large
188,0.9311245083808899,AlignScore-large
189,0.8734817504882812,AlignScore-large
190,0.7748061418533325,AlignScore-large
191,0.935983419418335,AlignScore-large
192,0.9236466288566589,AlignScore-large
193,0.960076630115509,AlignScore-large
194,0.8049795031547546,AlignScore-large
195,0.8413952589035034,AlignScore-large
196,0.6530255079269409,AlignScore-large
197,0.7533084750175476,AlignScore-large
198,0.8649285435676575,AlignScore-large
199,0.7487621307373047,AlignScore-large
200,0.7477072477340698,AlignScore-large
201,0.8671834468841553,AlignScore-large
202,0.8808484673500061,AlignScore-large
203,0.8165703415870667,AlignScore-large
204,0.8463454842567444,AlignScore-large
205,0.7464311718940735,AlignScore-large
206,0.8226214051246643,AlignScore-large
207,0.8741953372955322,AlignScore-large
208,0.7397154569625854,AlignScore-large
209,0.8302523493766785,AlignScore-large
210,0.9390895366668701,AlignScore-large
211,0.7640145421028137,AlignScore-large
212,0.8647438287734985,AlignScore-large
213,0.8523784279823303,AlignScore-large
214,0.9631584882736206,AlignScore-large
215,0.8696088194847107,AlignScore-large
216,0.9121096730232239,AlignScore-large
217,0.8937037587165833,AlignScore-large
218,0.7069809436798096,AlignScore-large
219,0.7650195956230164,AlignScore-large
220,0.9040257334709167,AlignScore-large
221,0.8835069537162781,AlignScore-large
222,0.9370201230049133,AlignScore-large
223,0.6714832782745361,AlignScore-large
224,0.6739689111709595,AlignScore-large
225,0.8814004063606262,AlignScore-large
226,0.8725367784500122,AlignScore-large
227,0.8505668044090271,AlignScore-large
228,0.7553148865699768,AlignScore-large
229,0.7616004347801208,AlignScore-large
230,0.8464736342430115,AlignScore-large
231,0.7629208564758301,AlignScore-large
232,0.7089265584945679,AlignScore-large
233,0.7882037162780762,AlignScore-large
234,0.7973864674568176,AlignScore-large
235,0.8800252079963684,AlignScore-large
236,0.7735648155212402,AlignScore-large
237,0.8821533918380737,AlignScore-large
238,0.873328685760498,AlignScore-large
239,0.928146481513977,AlignScore-large
240,0.6523063778877258,AlignScore-large
241,0.6762522459030151,AlignScore-large
242,0.7670110464096069,AlignScore-large
243,0.7974191904067993,AlignScore-large
244,0.8716127872467041,AlignScore-large
245,0.8730000257492065,AlignScore-large
246,0.8461924195289612,AlignScore-large
247,0.8196802139282227,AlignScore-large
248,0.7415056824684143,AlignScore-large
249,0.8868659734725952,AlignScore-large
250,0.7527925372123718,AlignScore-large
251,0.7566563487052917,AlignScore-large
252,0.8244515061378479,AlignScore-large
253,0.7921324968338013,AlignScore-large
254,0.9780513644218445,AlignScore-large
255,0.8501707911491394,AlignScore-large
256,0.8164722323417664,AlignScore-large
257,0.8914709687232971,AlignScore-large
258,0.8880058526992798,AlignScore-large
259,0.89371258020401,AlignScore-large
260,0.7608139514923096,AlignScore-large
261,0.6613355875015259,AlignScore-large
262,0.8579037189483643,AlignScore-large
263,0.7026536464691162,AlignScore-large
264,0.9190393686294556,AlignScore-large
265,0.8005259037017822,AlignScore-large
266,0.8666496276855469,AlignScore-large
267,0.8769500851631165,AlignScore-large
268,0.8051421046257019,AlignScore-large
269,0.8766647577285767,AlignScore-large
270,0.8513584136962891,AlignScore-large
271,0.8825781941413879,AlignScore-large
272,0.8857729434967041,AlignScore-large
273,0.7192675471305847,AlignScore-large
274,0.8620492815971375,AlignScore-large
275,0.9778596758842468,AlignScore-large
276,0.8866468667984009,AlignScore-large
277,0.8666940927505493,AlignScore-large
278,0.9858251214027405,AlignScore-large
279,0.7188481092453003,AlignScore-large
280,0.8265327215194702,AlignScore-large
281,0.8288794755935669,AlignScore-large
282,0.7936002612113953,AlignScore-large
283,0.8503437042236328,AlignScore-large
284,0.9834087491035461,AlignScore-large
285,0.8497985601425171,AlignScore-large
286,0.7552480697631836,AlignScore-large
287,0.5548934936523438,AlignScore-large
288,0.8189905881881714,AlignScore-large
289,0.7847602367401123,AlignScore-large
290,0.6731556057929993,AlignScore-large
291,0.9033575057983398,AlignScore-large
292,0.7815284729003906,AlignScore-large
293,0.8698845505714417,AlignScore-large
294,0.8246674537658691,AlignScore-large
295,0.6528016924858093,AlignScore-large
296,0.8884363770484924,AlignScore-large
297,0.7557211518287659,AlignScore-large
298,0.798352062702179,AlignScore-large
299,0.8373774886131287,AlignScore-large
300,0.83553546667099,AlignScore-large
301,0.8327530026435852,AlignScore-large
302,0.754916250705719,AlignScore-large
303,0.8897593021392822,AlignScore-large
304,0.9222968816757202,AlignScore-large
305,0.71799635887146,AlignScore-large
306,0.9112451672554016,AlignScore-large
307,0.9265519380569458,AlignScore-large
308,0.8447877764701843,AlignScore-large
309,0.7726735472679138,AlignScore-large
310,0.8410837054252625,AlignScore-large
311,0.8434756994247437,AlignScore-large
312,0.9256070852279663,AlignScore-large
313,0.885397732257843,AlignScore-large
314,0.7192503213882446,AlignScore-large
315,0.6766743063926697,AlignScore-large
316,0.7446112036705017,AlignScore-large
317,0.7536645531654358,AlignScore-large
318,0.8210912346839905,AlignScore-large
319,0.8080587983131409,AlignScore-large
320,0.9231338500976562,AlignScore-large
321,0.888437032699585,AlignScore-large
322,0.928112268447876,AlignScore-large
323,0.9044032096862793,AlignScore-large
324,0.8077124953269958,AlignScore-large
325,0.7836786508560181,AlignScore-large
326,0.9914568662643433,AlignScore-large
327,0.8420501351356506,AlignScore-large
328,0.9357839822769165,AlignScore-large
329,0.9155600070953369,AlignScore-large
331,0.8704161047935486,AlignScore-large
332,0.821958601474762,AlignScore-large
333,0.8792795538902283,AlignScore-large
334,0.9063566327095032,AlignScore-large
335,0.860666811466217,AlignScore-large
336,0.9304757714271545,AlignScore-large
337,0.8280326128005981,AlignScore-large
338,0.774971067905426,AlignScore-large
339,0.7865108251571655,AlignScore-large
340,0.8774707913398743,AlignScore-large
341,0.975023627281189,AlignScore-large
342,0.6254274249076843,AlignScore-large
343,0.947269082069397,AlignScore-large
344,0.8889710903167725,AlignScore-large
345,0.7281951308250427,AlignScore-large
346,0.699322521686554,AlignScore-large
347,0.7186826467514038,AlignScore-large
348,0.8368209600448608,AlignScore-large
349,0.7717536687850952,AlignScore-large
350,0.6151344180107117,AlignScore-large
351,0.8470748662948608,AlignScore-large
352,0.8856046795845032,AlignScore-large
353,0.744920551776886,AlignScore-large
354,0.8713542819023132,AlignScore-large
355,0.9433661699295044,AlignScore-large
356,0.8484549522399902,AlignScore-large
357,0.832372784614563,AlignScore-large
358,0.7582364678382874,AlignScore-large
359,0.8087930679321289,AlignScore-large
360,0.8304981589317322,AlignScore-large
361,0.644873321056366,AlignScore-large
362,0.7855324745178223,AlignScore-large
363,0.9009494781494141,AlignScore-large
364,0.960860013961792,AlignScore-large
365,0.8048189878463745,AlignScore-large
366,0.8331720232963562,AlignScore-large
367,0.8230019211769104,AlignScore-large
368,0.7432463765144348,AlignScore-large
369,0.8879005908966064,AlignScore-large
370,0.8148219585418701,AlignScore-large
371,0.7853628396987915,AlignScore-large
372,0.6096639633178711,AlignScore-large
373,0.9939594268798828,AlignScore-large
374,0.7394140958786011,AlignScore-large
375,0.9500582814216614,AlignScore-large
376,0.7979384660720825,AlignScore-large
377,0.7195264101028442,AlignScore-large
378,0.7319023609161377,AlignScore-large
379,0.9302899837493896,AlignScore-large
380,0.8573507070541382,AlignScore-large
381,0.8273492455482483,AlignScore-large
382,0.6976901888847351,AlignScore-large
383,0.9667824506759644,AlignScore-large
384,0.8073655366897583,AlignScore-large
385,0.8953638076782227,AlignScore-large
386,0.7724927067756653,AlignScore-large
387,0.8684018850326538,AlignScore-large
388,0.7940680980682373,AlignScore-large
389,0.7989213466644287,AlignScore-large
390,0.9100856184959412,AlignScore-large
391,0.8438552618026733,AlignScore-large
392,0.8937947750091553,AlignScore-large
393,0.9126166105270386,AlignScore-large
394,0.8461458086967468,AlignScore-large
395,0.8090181350708008,AlignScore-large
396,0.9356744289398193,AlignScore-large
397,0.7755813598632812,AlignScore-large
398,0.8310941457748413,AlignScore-large
399,0.8403554558753967,AlignScore-large
400,0.766491174697876,AlignScore-large
401,0.8882930278778076,AlignScore-large
402,0.7756026387214661,AlignScore-large
403,0.9471884965896606,AlignScore-large
404,0.8160666227340698,AlignScore-large
405,0.8793559074401855,AlignScore-large
406,0.8577099442481995,AlignScore-large
407,0.811553418636322,AlignScore-large
408,0.8866009712219238,AlignScore-large
409,0.7405751347541809,AlignScore-large
410,0.841397225856781,AlignScore-large
411,0.9342121481895447,AlignScore-large
412,0.8535606861114502,AlignScore-large
413,0.7030676603317261,AlignScore-large
414,0.8381536602973938,AlignScore-large
415,0.7427660226821899,AlignScore-large
416,0.8083517551422119,AlignScore-large
417,0.8536792993545532,AlignScore-large
418,0.888979971408844,AlignScore-large
419,0.8902590274810791,AlignScore-large
420,0.801903247833252,AlignScore-large
421,0.7130336761474609,AlignScore-large
422,0.8723166584968567,AlignScore-large
423,0.8122420907020569,AlignScore-large
424,0.9157839417457581,AlignScore-large
425,0.8451570868492126,AlignScore-large
426,0.882872462272644,AlignScore-large
427,0.585325300693512,AlignScore-large
428,0.7940868735313416,AlignScore-large
429,0.8177492618560791,AlignScore-large
430,0.7134876251220703,AlignScore-large
431,0.6632377505302429,AlignScore-large
432,0.8815342783927917,AlignScore-large
433,0.8472421765327454,AlignScore-large
434,0.8544409275054932,AlignScore-large
435,0.8741162419319153,AlignScore-large
436,0.8779040575027466,AlignScore-large
437,0.8765270709991455,AlignScore-large
438,0.878596842288971,AlignScore-large
439,0.8429103493690491,AlignScore-large
440,0.9356558322906494,AlignScore-large
441,0.8691704869270325,AlignScore-large
442,0.9026702046394348,AlignScore-large
443,0.8009834885597229,AlignScore-large
444,0.8342810273170471,AlignScore-large
445,0.7993894219398499,AlignScore-large
446,0.7774412035942078,AlignScore-large
447,0.8958166241645813,AlignScore-large
448,0.861463725566864,AlignScore-large
449,0.6746476292610168,AlignScore-large
450,0.8621610403060913,AlignScore-large
451,0.8524825572967529,AlignScore-large
452,0.8633140921592712,AlignScore-large
453,0.8795964121818542,AlignScore-large
454,0.8776344060897827,AlignScore-large
455,0.7832618951797485,AlignScore-large
456,0.7892929315567017,AlignScore-large
457,0.8403810262680054,AlignScore-large
458,0.9715286493301392,AlignScore-large
459,0.7427511215209961,AlignScore-large
460,0.8074889183044434,AlignScore-large
461,0.9150625467300415,AlignScore-large
462,0.8336188197135925,AlignScore-large
463,0.7890909910202026,AlignScore-large
464,0.8776177167892456,AlignScore-large
465,0.8712518811225891,AlignScore-large
466,0.6145142316818237,AlignScore-large
467,0.7216044068336487,AlignScore-large
468,0.704584002494812,AlignScore-large
469,0.762336015701294,AlignScore-large
470,0.8049360513687134,AlignScore-large
471,0.7592106461524963,AlignScore-large
472,0.6599910259246826,AlignScore-large
473,0.8922814726829529,AlignScore-large
474,0.9195289015769958,AlignScore-large
475,0.8096672892570496,AlignScore-large
476,0.7518441081047058,AlignScore-large
477,0.7771549224853516,AlignScore-large
478,0.6608244180679321,AlignScore-large
479,0.8162816762924194,AlignScore-large
480,0.9127766489982605,AlignScore-large
481,0.6830061078071594,AlignScore-large
482,0.7043498754501343,AlignScore-large
483,0.8027829527854919,AlignScore-large
484,0.8178514838218689,AlignScore-large
485,0.6507168412208557,AlignScore-large
486,0.8005926609039307,AlignScore-large
487,0.7536672949790955,AlignScore-large
488,0.7559937238693237,AlignScore-large
489,0.791151762008667,AlignScore-large
490,0.7740665674209595,AlignScore-large
491,0.8131157159805298,AlignScore-large
492,0.8418670892715454,AlignScore-large
493,0.7751126289367676,AlignScore-large
494,0.8407124280929565,AlignScore-large
495,0.9135964512825012,AlignScore-large
496,0.9709569215774536,AlignScore-large
497,0.877771258354187,AlignScore-large
498,0.9373442530632019,AlignScore-large
499,0.7338355183601379,AlignScore-large
