id,alignscore,method
172,0.8285859823226929,AlignScore-large
173,0.9028024673461914,AlignScore-large
174,0.7749248743057251,AlignScore-large
175,0.7881131172180176,AlignScore-large
176,0.9107589721679688,AlignScore-large
177,0.8286085724830627,AlignScore-large
178,0.8762755990028381,AlignScore-large
179,0.8196559548377991,AlignScore-large
180,0.73114413022995,AlignScore-large
181,0.7107849717140198,AlignScore-large
182,0.8438833951950073,AlignScore-large
183,0.9562768340110779,AlignScore-large
184,0.8302772641181946,AlignScore-large
185,0.9493278861045837,AlignScore-large
186,0.8286548256874084,AlignScore-large
187,0.7926098108291626,AlignScore-large
188,0.8044551014900208,AlignScore-large
189,0.910072922706604,AlignScore-large
190,0.8543224930763245,AlignScore-large
191,0.8428724408149719,AlignScore-large
192,0.8222495317459106,AlignScore-large
193,0.8779275417327881,AlignScore-large
194,0.7815223932266235,AlignScore-large
195,0.8935573697090149,AlignScore-large
196,0.8577617406845093,AlignScore-large
197,0.7320833802223206,AlignScore-large
198,0.918648362159729,AlignScore-large
199,0.8680534362792969,AlignScore-large
200,0.7455832362174988,AlignScore-large
201,0.909644365310669,AlignScore-large
202,0.8171856999397278,AlignScore-large
203,0.7137333154678345,AlignScore-large
204,0.902606189250946,AlignScore-large
205,0.7693822979927063,AlignScore-large
206,0.8913171887397766,AlignScore-large
207,0.6617978811264038,AlignScore-large
208,0.9095823764801025,AlignScore-large
209,0.8140866756439209,AlignScore-large
210,0.8601202368736267,AlignScore-large
211,0.8274076581001282,AlignScore-large
212,0.8387952446937561,AlignScore-large
213,0.8694604635238647,AlignScore-large
214,0.8893028497695923,AlignScore-large
215,0.9140388369560242,AlignScore-large
216,0.942318856716156,AlignScore-large
217,0.9476282000541687,AlignScore-large
218,0.8260364532470703,AlignScore-large
219,0.893130898475647,AlignScore-large
220,0.7163633704185486,AlignScore-large
221,0.7340763211250305,AlignScore-large
222,0.7008468508720398,AlignScore-large
223,0.846938967704773,AlignScore-large
224,0.8408504128456116,AlignScore-large
225,0.8575628995895386,AlignScore-large
226,0.9113617539405823,AlignScore-large
227,0.848911702632904,AlignScore-large
228,0.7249659895896912,AlignScore-large
229,0.8352232575416565,AlignScore-large
230,0.8696177005767822,AlignScore-large
231,0.9615459442138672,AlignScore-large
232,0.7586345076560974,AlignScore-large
233,0.8498344421386719,AlignScore-large
234,0.7967810034751892,AlignScore-large
235,0.8663105368614197,AlignScore-large
236,0.7022901177406311,AlignScore-large
237,0.9509511590003967,AlignScore-large
238,0.83832848072052,AlignScore-large
239,0.7892738580703735,AlignScore-large
240,0.9369727373123169,AlignScore-large
241,0.8888216018676758,AlignScore-large
242,0.8605470657348633,AlignScore-large
243,0.7239998579025269,AlignScore-large
244,0.8587732911109924,AlignScore-large
245,0.8893953561782837,AlignScore-large
246,0.7568309307098389,AlignScore-large
247,0.736687183380127,AlignScore-large
248,0.8705930709838867,AlignScore-large
249,0.8159727454185486,AlignScore-large
250,0.9106873869895935,AlignScore-large
251,0.8749745488166809,AlignScore-large
252,0.8923640251159668,AlignScore-large
253,0.7072041034698486,AlignScore-large
254,0.849682092666626,AlignScore-large
255,0.9558777809143066,AlignScore-large
256,0.7688721418380737,AlignScore-large
257,0.9650853276252747,AlignScore-large
258,0.7961485385894775,AlignScore-large
259,0.8817854523658752,AlignScore-large
260,0.8061323761940002,AlignScore-large
261,0.7624099850654602,AlignScore-large
262,0.7770189642906189,AlignScore-large
263,0.7841160297393799,AlignScore-large
264,0.8227329850196838,AlignScore-large
265,0.9116142392158508,AlignScore-large
266,0.945304274559021,AlignScore-large
267,0.8273324370384216,AlignScore-large
268,0.8385668396949768,AlignScore-large
269,0.8439221382141113,AlignScore-large
270,0.8031477332115173,AlignScore-large
271,0.850577175617218,AlignScore-large
272,0.7291629314422607,AlignScore-large
273,0.7327829599380493,AlignScore-large
274,0.912217915058136,AlignScore-large
275,0.7143667936325073,AlignScore-large
276,0.8222540020942688,AlignScore-large
277,0.8776919841766357,AlignScore-large
278,0.9200540781021118,AlignScore-large
279,0.868126392364502,AlignScore-large
280,0.931919515132904,AlignScore-large
281,0.9112246632575989,AlignScore-large
282,0.7624505758285522,AlignScore-large
283,0.8929888606071472,AlignScore-large
284,0.962794303894043,AlignScore-large
285,0.84026700258255,AlignScore-large
286,0.7236618399620056,AlignScore-large
287,0.9915576577186584,AlignScore-large
288,0.8507963418960571,AlignScore-large
289,0.797344982624054,AlignScore-large
290,0.7853531837463379,AlignScore-large
291,0.8399450778961182,AlignScore-large
292,0.7975864410400391,AlignScore-large
293,0.8966211676597595,AlignScore-large
294,0.8728946447372437,AlignScore-large
295,0.8031513094902039,AlignScore-large
296,0.975896418094635,AlignScore-large
297,0.8975608944892883,AlignScore-large
298,0.8086036443710327,AlignScore-large
299,0.8864544630050659,AlignScore-large
300,0.7208922505378723,AlignScore-large
301,0.7112704515457153,AlignScore-large
302,0.9838374853134155,AlignScore-large
303,0.890035092830658,AlignScore-large
304,0.8310845494270325,AlignScore-large
305,0.6998133659362793,AlignScore-large
306,0.826185941696167,AlignScore-large
307,0.8566481471061707,AlignScore-large
308,0.8469864130020142,AlignScore-large
309,0.8542879223823547,AlignScore-large
310,0.8053187131881714,AlignScore-large
311,0.848314106464386,AlignScore-large
312,0.7597135305404663,AlignScore-large
313,0.9837309718132019,AlignScore-large
314,0.7220942974090576,AlignScore-large
315,0.7605913281440735,AlignScore-large
316,0.6763015985488892,AlignScore-large
317,0.770721971988678,AlignScore-large
318,0.8674891591072083,AlignScore-large
319,0.8807177543640137,AlignScore-large
320,0.9135122895240784,AlignScore-large
321,0.9882456064224243,AlignScore-large
322,0.966833233833313,AlignScore-large
323,0.9641591310501099,AlignScore-large
324,0.8813117742538452,AlignScore-large
325,0.832848846912384,AlignScore-large
326,0.9916808009147644,AlignScore-large
327,0.8648123145103455,AlignScore-large
328,0.862564742565155,AlignScore-large
329,0.8977984189987183,AlignScore-large
331,0.8490880131721497,AlignScore-large
332,0.8512269258499146,AlignScore-large
333,0.8819392919540405,AlignScore-large
334,0.8455815315246582,AlignScore-large
335,0.8918703198432922,AlignScore-large
336,0.7748594880104065,AlignScore-large
337,0.8008920550346375,AlignScore-large
338,0.8542089462280273,AlignScore-large
339,0.9000924229621887,AlignScore-large
340,0.8228492736816406,AlignScore-large
341,0.9829539060592651,AlignScore-large
342,0.660660982131958,AlignScore-large
343,0.9139923453330994,AlignScore-large
344,0.7680270075798035,AlignScore-large
345,0.7934525609016418,AlignScore-large
346,0.8780935406684875,AlignScore-large
347,0.7337137460708618,AlignScore-large
348,0.7616447806358337,AlignScore-large
349,0.7017369270324707,AlignScore-large
350,0.6711804270744324,AlignScore-large
351,0.8402006030082703,AlignScore-large
352,0.9068664312362671,AlignScore-large
353,0.7306756973266602,AlignScore-large
354,0.7936369776725769,AlignScore-large
355,0.7584646940231323,AlignScore-large
356,0.9308642148971558,AlignScore-large
357,0.8050036430358887,AlignScore-large
358,0.8268072009086609,AlignScore-large
359,0.672732949256897,AlignScore-large
360,0.7858565449714661,AlignScore-large
361,0.6738703846931458,AlignScore-large
362,0.7599151730537415,AlignScore-large
363,0.9294912219047546,AlignScore-large
364,0.8500155806541443,AlignScore-large
365,0.9211916923522949,AlignScore-large
366,0.8481555581092834,AlignScore-large
367,0.9419602155685425,AlignScore-large
368,0.7796959280967712,AlignScore-large
369,0.8580218553543091,AlignScore-large
370,0.862474262714386,AlignScore-large
371,0.968361496925354,AlignScore-large
372,0.872826874256134,AlignScore-large
373,0.9890543222427368,AlignScore-large
374,0.6410415768623352,AlignScore-large
375,0.8573639988899231,AlignScore-large
376,0.6987930536270142,AlignScore-large
377,0.7915048003196716,AlignScore-large
378,0.7595198154449463,AlignScore-large
379,0.9188247323036194,AlignScore-large
380,0.8323647379875183,AlignScore-large
381,0.5649290680885315,AlignScore-large
382,0.9110826253890991,AlignScore-large
383,0.8866985440254211,AlignScore-large
384,0.8041023015975952,AlignScore-large
385,0.8514783978462219,AlignScore-large
386,0.6239907741546631,AlignScore-large
387,0.8278453946113586,AlignScore-large
388,0.8818002343177795,AlignScore-large
389,0.8057498335838318,AlignScore-large
390,0.8573111295700073,AlignScore-large
391,0.9163973331451416,AlignScore-large
392,0.8759271502494812,AlignScore-large
393,0.900601327419281,AlignScore-large
394,0.7844003438949585,AlignScore-large
395,0.7564547657966614,AlignScore-large
396,0.9754289388656616,AlignScore-large
397,0.915940523147583,AlignScore-large
398,0.7822950482368469,AlignScore-large
399,0.9333028793334961,AlignScore-large
400,0.6630885601043701,AlignScore-large
401,0.9672016501426697,AlignScore-large
402,0.7525577545166016,AlignScore-large
403,0.9461996555328369,AlignScore-large
404,0.8683028817176819,AlignScore-large
405,0.9040279388427734,AlignScore-large
406,0.8752906322479248,AlignScore-large
407,0.9001924395561218,AlignScore-large
408,0.8879858255386353,AlignScore-large
409,0.730506420135498,AlignScore-large
410,0.8133241534233093,AlignScore-large
411,0.9145405888557434,AlignScore-large
412,0.8168453574180603,AlignScore-large
413,0.8065099716186523,AlignScore-large
414,0.7937820553779602,AlignScore-large
415,0.7908461689949036,AlignScore-large
416,0.898523211479187,AlignScore-large
417,0.8624866008758545,AlignScore-large
418,0.837820827960968,AlignScore-large
419,0.6788731217384338,AlignScore-large
420,0.7113867402076721,AlignScore-large
421,0.8470538854598999,AlignScore-large
422,0.7587817907333374,AlignScore-large
423,0.7794989347457886,AlignScore-large
424,0.9125614166259766,AlignScore-large
425,0.906581461429596,AlignScore-large
426,0.7717100381851196,AlignScore-large
427,0.6315785050392151,AlignScore-large
428,0.8258504867553711,AlignScore-large
429,0.8201123476028442,AlignScore-large
430,0.7111763954162598,AlignScore-large
431,0.6901475191116333,AlignScore-large
432,0.832721471786499,AlignScore-large
433,0.7788889408111572,AlignScore-large
434,0.6769933700561523,AlignScore-large
435,0.892726480960846,AlignScore-large
436,0.6912021040916443,AlignScore-large
437,0.7669184803962708,AlignScore-large
438,0.6486070156097412,AlignScore-large
439,0.8341202139854431,AlignScore-large
440,0.7328141927719116,AlignScore-large
441,0.8224398493766785,AlignScore-large
442,0.8844175934791565,AlignScore-large
443,0.725648820400238,AlignScore-large
444,0.7742385864257812,AlignScore-large
445,0.826090395450592,AlignScore-large
446,0.8895530700683594,AlignScore-large
447,0.8762360215187073,AlignScore-large
448,0.7740707397460938,AlignScore-large
449,0.8668200373649597,AlignScore-large
450,0.7725332379341125,AlignScore-large
451,0.9417172074317932,AlignScore-large
452,0.851768970489502,AlignScore-large
453,0.5941010117530823,AlignScore-large
454,0.874391496181488,AlignScore-large
455,0.8229266405105591,AlignScore-large
456,0.9686853885650635,AlignScore-large
457,0.8131750822067261,AlignScore-large
458,0.9024839401245117,AlignScore-large
459,0.7172219753265381,AlignScore-large
460,0.872680127620697,AlignScore-large
461,0.8683117628097534,AlignScore-large
462,0.8654873967170715,AlignScore-large
463,0.7054942846298218,AlignScore-large
464,0.9297189712524414,AlignScore-large
465,0.870447039604187,AlignScore-large
466,0.5816891193389893,AlignScore-large
467,0.8029252290725708,AlignScore-large
468,0.6768556833267212,AlignScore-large
469,0.7108529806137085,AlignScore-large
470,0.7448238730430603,AlignScore-large
471,0.7071125507354736,AlignScore-large
472,0.5643011927604675,AlignScore-large
473,0.7851027250289917,AlignScore-large
474,0.9163293838500977,AlignScore-large
475,0.7723939418792725,AlignScore-large
476,0.7492703795433044,AlignScore-large
477,0.8706921339035034,AlignScore-large
478,0.8971349000930786,AlignScore-large
479,0.8256118893623352,AlignScore-large
480,0.856227695941925,AlignScore-large
481,0.6837829351425171,AlignScore-large
482,0.657402515411377,AlignScore-large
483,0.8941404223442078,AlignScore-large
484,0.7610534429550171,AlignScore-large
485,0.5209482312202454,AlignScore-large
486,0.8925321102142334,AlignScore-large
487,0.903174102306366,AlignScore-large
488,0.8965867161750793,AlignScore-large
489,0.7320916652679443,AlignScore-large
490,0.9323692321777344,AlignScore-large
491,0.7864124178886414,AlignScore-large
492,0.8174483180046082,AlignScore-large
493,0.838062584400177,AlignScore-large
494,0.8057565093040466,AlignScore-large
495,0.8144276142120361,AlignScore-large
496,0.9365196824073792,AlignScore-large
497,0.8076344132423401,AlignScore-large
498,0.8423495292663574,AlignScore-large
499,0.844355046749115,AlignScore-large
