id,fluency,method
206,0.9554065643394601,UniEval-fluency
207,0.9554856356648841,UniEval-fluency
208,0.9605939542876297,UniEval-fluency
209,0.9607298488302483,UniEval-fluency
210,0.96330052554534,UniEval-fluency
211,0.9563111855638401,UniEval-fluency
212,0.9616866556595305,UniEval-fluency
213,0.9557777437601683,UniEval-fluency
214,0.9161732152373362,UniEval-fluency
215,0.957340539545673,UniEval-fluency
216,0.9599526968313119,UniEval-fluency
217,0.9576546366205425,UniEval-fluency
218,0.954696898980685,UniEval-fluency
219,0.9570690641132477,UniEval-fluency
220,0.957859498739518,UniEval-fluency
221,0.9558319888738761,UniEval-fluency
222,0.9117632413848039,UniEval-fluency
223,0.9516229754459176,UniEval-fluency
224,0.9587302728762086,UniEval-fluency
225,0.9500132358530474,UniEval-fluency
226,0.95627986908154,UniEval-fluency
227,0.954903966791178,UniEval-fluency
228,0.9587236396458759,UniEval-fluency
229,0.9129227547562607,UniEval-fluency
230,0.9540364070097528,UniEval-fluency
231,0.9460029275999607,UniEval-fluency
232,0.962080728194746,UniEval-fluency
233,0.958206784005758,UniEval-fluency
234,0.9594247440555977,UniEval-fluency
235,0.9590662847717742,UniEval-fluency
236,0.8804258347848606,UniEval-fluency
237,0.9561058599242878,UniEval-fluency
238,0.958696802788084,UniEval-fluency
239,0.9524976562203059,UniEval-fluency
240,0.9580902228864792,UniEval-fluency
241,0.9593694686411348,UniEval-fluency
242,0.9624321468404106,UniEval-fluency
243,0.9608207822505351,UniEval-fluency
244,0.9569020148653354,UniEval-fluency
245,0.9588605851642953,UniEval-fluency
246,0.9605725718031771,UniEval-fluency
247,0.9617188149217538,UniEval-fluency
248,0.9573810451444728,UniEval-fluency
249,0.9568760951598362,UniEval-fluency
250,0.9592839013053449,UniEval-fluency
251,0.9598553686750021,UniEval-fluency
252,0.9561362139135662,UniEval-fluency
253,0.9572387750185966,UniEval-fluency
254,0.9572301047033166,UniEval-fluency
255,0.9578717358501646,UniEval-fluency
256,0.9603943925669997,UniEval-fluency
257,0.8842180760659203,UniEval-fluency
258,0.9553818533278612,UniEval-fluency
259,0.8452630935068831,UniEval-fluency
260,0.8825940874119164,UniEval-fluency
261,0.9041689259357685,UniEval-fluency
262,0.9231697861913296,UniEval-fluency
263,0.9543242973493106,UniEval-fluency
264,0.9542023110569992,UniEval-fluency
265,0.9572594092820248,UniEval-fluency
266,0.962483764030033,UniEval-fluency
267,0.9640766307465949,UniEval-fluency
268,0.9614646290993537,UniEval-fluency
269,0.958100828133405,UniEval-fluency
270,0.9614789992639651,UniEval-fluency
271,0.9594631139076273,UniEval-fluency
272,0.9581570540452591,UniEval-fluency
273,0.9504491574314224,UniEval-fluency
274,0.9561313060184142,UniEval-fluency
275,0.9598369224728164,UniEval-fluency
276,0.9623155991794339,UniEval-fluency
277,0.8981401521918353,UniEval-fluency
278,0.9482983145297033,UniEval-fluency
279,0.8295871958815941,UniEval-fluency
280,0.9555648128430444,UniEval-fluency
281,0.9544869490097442,UniEval-fluency
282,0.9577776612144474,UniEval-fluency
283,0.9609617301937726,UniEval-fluency
284,0.9571492251213587,UniEval-fluency
285,0.9575115048175608,UniEval-fluency
286,0.9515527399082586,UniEval-fluency
287,0.9422192002913597,UniEval-fluency
288,0.9544567858890762,UniEval-fluency
289,0.8806606272523451,UniEval-fluency
290,0.8698404320696212,UniEval-fluency
291,0.9567843468075761,UniEval-fluency
292,0.957866481775851,UniEval-fluency
293,0.9570830820196136,UniEval-fluency
294,0.9573561427851713,UniEval-fluency
295,0.9619287412516064,UniEval-fluency
296,0.9591274737369074,UniEval-fluency
297,0.9629120974233448,UniEval-fluency
298,0.9583694470942158,UniEval-fluency
299,0.9606292741208056,UniEval-fluency
300,0.9510126095568778,UniEval-fluency
301,0.9622913021894067,UniEval-fluency
302,0.9590023649523935,UniEval-fluency
303,0.954209870347821,UniEval-fluency
304,0.9573164404648101,UniEval-fluency
305,0.9636508849195655,UniEval-fluency
306,0.9607740608773309,UniEval-fluency
307,0.9596843013938087,UniEval-fluency
308,0.9567613238098962,UniEval-fluency
309,0.9521015058951404,UniEval-fluency
310,0.9605351976407266,UniEval-fluency
311,0.9561618369749106,UniEval-fluency
312,0.9613380482638563,UniEval-fluency
313,0.9615748367910778,UniEval-fluency
314,0.8861884520301055,UniEval-fluency
315,0.9622089584224512,UniEval-fluency
316,0.9494371740808683,UniEval-fluency
317,0.9593784085316145,UniEval-fluency
318,0.954591551036371,UniEval-fluency
319,0.959780314399138,UniEval-fluency
320,0.9634140205325294,UniEval-fluency
321,0.9496826750605586,UniEval-fluency
322,0.95984645781438,UniEval-fluency
323,0.959292498656828,UniEval-fluency
324,0.9577610223182108,UniEval-fluency
325,0.9568103064277222,UniEval-fluency
326,0.9553365518836474,UniEval-fluency
327,0.9589062681765611,UniEval-fluency
328,0.9572804389506504,UniEval-fluency
329,0.9509141747055426,UniEval-fluency
331,0.9527083624653526,UniEval-fluency
332,0.9583815438053769,UniEval-fluency
333,0.9582288092706058,UniEval-fluency
334,0.9619966845897283,UniEval-fluency
335,0.9549333156808547,UniEval-fluency
336,0.9539194650319681,UniEval-fluency
337,0.9531756751815238,UniEval-fluency
338,0.9581158730740635,UniEval-fluency
339,0.9556480158249229,UniEval-fluency
340,0.9372266559372845,UniEval-fluency
341,0.9511103783927919,UniEval-fluency
342,0.9569103380832011,UniEval-fluency
343,0.9592376419575679,UniEval-fluency
344,0.9588819645198031,UniEval-fluency
345,0.9581757183623143,UniEval-fluency
346,0.9594445971447607,UniEval-fluency
347,0.9589153193876052,UniEval-fluency
348,0.9559580530741929,UniEval-fluency
349,0.7412525768579051,UniEval-fluency
350,0.9537067659475127,UniEval-fluency
351,0.9555704695563224,UniEval-fluency
352,0.9581307672991037,UniEval-fluency
353,0.5657234746596352,UniEval-fluency
354,0.9616121390221612,UniEval-fluency
355,0.9531336424293463,UniEval-fluency
356,0.9539812746329905,UniEval-fluency
357,0.9599921749476051,UniEval-fluency
358,0.9609994022769647,UniEval-fluency
359,0.9583329835711265,UniEval-fluency
360,0.9618509316733486,UniEval-fluency
361,0.9608587346948108,UniEval-fluency
362,0.94759020943849,UniEval-fluency
363,0.9591040145813562,UniEval-fluency
364,0.9608222169419194,UniEval-fluency
365,0.9555305378730589,UniEval-fluency
366,0.9529437459832566,UniEval-fluency
367,0.9571602984273733,UniEval-fluency
368,0.9609507579686163,UniEval-fluency
369,0.956584115236072,UniEval-fluency
370,0.9543801694403057,UniEval-fluency
371,0.9528499279153321,UniEval-fluency
372,0.9568205712086074,UniEval-fluency
373,0.9589357732814338,UniEval-fluency
374,0.9577753886996593,UniEval-fluency
375,0.958897323694472,UniEval-fluency
376,0.9564722325612025,UniEval-fluency
377,0.9430853920421013,UniEval-fluency
378,0.9574333431243888,UniEval-fluency
379,0.956802900830388,UniEval-fluency
380,0.9594223227120913,UniEval-fluency
381,0.95635746785334,UniEval-fluency
382,0.9351151598357695,UniEval-fluency
383,0.9585189539598686,UniEval-fluency
384,0.9602530843452496,UniEval-fluency
385,0.9466950467353938,UniEval-fluency
386,0.9601905285116381,UniEval-fluency
387,0.9565420271974542,UniEval-fluency
388,0.9361037501594968,UniEval-fluency
389,0.9522859773733251,UniEval-fluency
390,0.9605726344320223,UniEval-fluency
391,0.9461724030288876,UniEval-fluency
392,0.9580161426672403,UniEval-fluency
393,0.9587827075814196,UniEval-fluency
394,0.9612678765496119,UniEval-fluency
395,0.9623509494818667,UniEval-fluency
396,0.9561607303752754,UniEval-fluency
397,0.9569596842856766,UniEval-fluency
398,0.9588941442411925,UniEval-fluency
399,0.9550527416594852,UniEval-fluency
400,0.9596184770535998,UniEval-fluency
401,0.9539277364956404,UniEval-fluency
402,0.9601965460501422,UniEval-fluency
403,0.9563780312644565,UniEval-fluency
404,0.9601411338562135,UniEval-fluency
405,0.9579567499103722,UniEval-fluency
406,0.961630500515893,UniEval-fluency
407,0.9554906182288837,UniEval-fluency
408,0.9516075143027223,UniEval-fluency
409,0.9541821150535696,UniEval-fluency
410,0.9535873108275816,UniEval-fluency
411,0.9496741487483541,UniEval-fluency
412,0.9556987193346169,UniEval-fluency
413,0.9603998241207476,UniEval-fluency
414,0.9589173682327855,UniEval-fluency
415,0.951420752302028,UniEval-fluency
416,0.8906466378526414,UniEval-fluency
417,0.9597116391284647,UniEval-fluency
418,0.9526062135929212,UniEval-fluency
419,0.95946234062418,UniEval-fluency
420,0.9552623164088906,UniEval-fluency
421,0.9614809620284541,UniEval-fluency
422,0.9584166061638658,UniEval-fluency
423,0.9570964747030914,UniEval-fluency
424,0.958946778621862,UniEval-fluency
425,0.9589109692357554,UniEval-fluency
426,0.9474438718442767,UniEval-fluency
427,0.8690812640078636,UniEval-fluency
428,0.953744714836856,UniEval-fluency
429,0.9577045820497061,UniEval-fluency
430,0.9589489191750259,UniEval-fluency
431,0.9539516721384498,UniEval-fluency
432,0.9612052987962992,UniEval-fluency
433,0.9615405074914574,UniEval-fluency
434,0.6313908254244982,UniEval-fluency
435,0.9623332529998206,UniEval-fluency
436,0.9529190473586485,UniEval-fluency
437,0.9562760814047699,UniEval-fluency
438,0.9593907366807175,UniEval-fluency
439,0.960260479202484,UniEval-fluency
440,0.9570835612912679,UniEval-fluency
441,0.9616274783780024,UniEval-fluency
442,0.9551762075631928,UniEval-fluency
443,0.9607598003884895,UniEval-fluency
444,0.9637734603443763,UniEval-fluency
445,0.9562920443623756,UniEval-fluency
446,0.9592569770274954,UniEval-fluency
447,0.9634022004879995,UniEval-fluency
448,0.9559377269281234,UniEval-fluency
449,0.9557805976871272,UniEval-fluency
450,0.9501051250307446,UniEval-fluency
451,0.9567021748865628,UniEval-fluency
452,0.9482410132947472,UniEval-fluency
453,0.9581440326317703,UniEval-fluency
454,0.8403685026454387,UniEval-fluency
455,0.9545006608978247,UniEval-fluency
456,0.9554288628289883,UniEval-fluency
457,0.954828216201746,UniEval-fluency
458,0.9593658553781329,UniEval-fluency
459,0.9530102342896302,UniEval-fluency
460,0.9490719392431898,UniEval-fluency
461,0.9579722097563221,UniEval-fluency
462,0.9562191073983333,UniEval-fluency
463,0.9530933306691151,UniEval-fluency
464,0.9554246588854688,UniEval-fluency
465,0.9509810464351054,UniEval-fluency
466,0.9585211975471619,UniEval-fluency
467,0.9537427046761988,UniEval-fluency
468,0.9571074650463992,UniEval-fluency
469,0.9605487128845288,UniEval-fluency
470,0.9512737306854362,UniEval-fluency
471,0.9557240571443777,UniEval-fluency
472,0.774582418741255,UniEval-fluency
473,0.9541104356929357,UniEval-fluency
474,0.9617053092036658,UniEval-fluency
475,0.9595299853871918,UniEval-fluency
476,0.9628295399154431,UniEval-fluency
477,0.9557856528809847,UniEval-fluency
478,0.9587639675177062,UniEval-fluency
479,0.9565838417542966,UniEval-fluency
480,0.9572944480172172,UniEval-fluency
481,0.9409588540727035,UniEval-fluency
482,0.9521046375976805,UniEval-fluency
483,0.954418877041596,UniEval-fluency
484,0.9617105331622431,UniEval-fluency
485,0.9475017534144328,UniEval-fluency
486,0.9573595011398245,UniEval-fluency
487,0.9581221220383682,UniEval-fluency
488,0.96125269671803,UniEval-fluency
489,0.9539530746390322,UniEval-fluency
490,0.7676650112877819,UniEval-fluency
491,0.9568013042449989,UniEval-fluency
492,0.947948989732647,UniEval-fluency
493,0.9544501749025536,UniEval-fluency
494,0.9559376934240437,UniEval-fluency
495,0.9600346515846844,UniEval-fluency
496,0.9557136068628742,UniEval-fluency
497,0.9604775779400396,UniEval-fluency
498,0.9596120120143704,UniEval-fluency
499,0.9618166563083599,UniEval-fluency
