id,fluency,method
173,0.9550922119445279,UniEval-fluency
174,0.9537574819176441,UniEval-fluency
175,0.9533474897095853,UniEval-fluency
176,0.961364736152444,UniEval-fluency
177,0.9606572026158119,UniEval-fluency
178,0.9568123930481293,UniEval-fluency
179,0.9547037286471255,UniEval-fluency
180,0.959427588506491,UniEval-fluency
181,0.9601823412678828,UniEval-fluency
182,0.9600812410376574,UniEval-fluency
183,0.9598691732644484,UniEval-fluency
184,0.9581020391567454,UniEval-fluency
185,0.966890662193655,UniEval-fluency
186,0.9510476819742216,UniEval-fluency
187,0.9557812982322721,UniEval-fluency
188,0.9633798175286454,UniEval-fluency
189,0.9572278768830444,UniEval-fluency
190,0.9440746001316155,UniEval-fluency
191,0.962070753167729,UniEval-fluency
192,0.9615713146371189,UniEval-fluency
193,0.9573420439310456,UniEval-fluency
194,0.9429820903525025,UniEval-fluency
195,0.9575799626910385,UniEval-fluency
196,0.925950876755866,UniEval-fluency
197,0.9399782102457961,UniEval-fluency
198,0.9559981177302633,UniEval-fluency
199,0.9576026511285908,UniEval-fluency
200,0.9458242352174799,UniEval-fluency
201,0.9562567438044255,UniEval-fluency
202,0.898596689311986,UniEval-fluency
203,0.8582770072355951,UniEval-fluency
204,0.9595475726437207,UniEval-fluency
205,0.9540408401731097,UniEval-fluency
206,0.955256151656669,UniEval-fluency
207,0.9338477971182999,UniEval-fluency
208,0.9574580968741796,UniEval-fluency
209,0.9547670176057661,UniEval-fluency
210,0.9592016499541425,UniEval-fluency
211,0.9594076344162723,UniEval-fluency
212,0.9561961532526826,UniEval-fluency
213,0.9523344254725122,UniEval-fluency
214,0.9515434855911042,UniEval-fluency
215,0.9582194230885802,UniEval-fluency
216,0.9591034623194187,UniEval-fluency
217,0.9524548898246292,UniEval-fluency
218,0.9343673452996925,UniEval-fluency
219,0.9096305228539643,UniEval-fluency
220,0.9102244353247615,UniEval-fluency
221,0.8993042331091675,UniEval-fluency
222,0.9440220674431847,UniEval-fluency
223,0.9458115167920523,UniEval-fluency
224,0.9594889817549264,UniEval-fluency
225,0.9455123690523033,UniEval-fluency
226,0.9550485351460317,UniEval-fluency
227,0.9554270321881233,UniEval-fluency
228,0.9585867736183068,UniEval-fluency
229,0.915123208639745,UniEval-fluency
230,0.9397206551756464,UniEval-fluency
231,0.9515332871314274,UniEval-fluency
232,0.9564233506785931,UniEval-fluency
233,0.9500286667704051,UniEval-fluency
234,0.9461151742603786,UniEval-fluency
235,0.9612603480471767,UniEval-fluency
236,0.9437673662672794,UniEval-fluency
237,0.9553616447059374,UniEval-fluency
238,0.9576544792967754,UniEval-fluency
239,0.9541399560906869,UniEval-fluency
240,0.9560991247546423,UniEval-fluency
241,0.9598343444022572,UniEval-fluency
242,0.9591639191561471,UniEval-fluency
243,0.9593859398679027,UniEval-fluency
244,0.9550212052713243,UniEval-fluency
245,0.9583396013993688,UniEval-fluency
246,0.955591849704189,UniEval-fluency
247,0.9528144836839969,UniEval-fluency
248,0.9546792035017939,UniEval-fluency
249,0.9541537488334567,UniEval-fluency
250,0.9452601119211906,UniEval-fluency
251,0.9478137339474749,UniEval-fluency
252,0.9548057270761803,UniEval-fluency
253,0.9569064458668022,UniEval-fluency
254,0.9558820879950599,UniEval-fluency
255,0.9584634509819691,UniEval-fluency
256,0.829447899042814,UniEval-fluency
257,0.8737916951340191,UniEval-fluency
258,0.9533955832808307,UniEval-fluency
259,0.8570123012578093,UniEval-fluency
260,0.9372513404424766,UniEval-fluency
261,0.8867958714099433,UniEval-fluency
262,0.9209212725038713,UniEval-fluency
263,0.9515552996399695,UniEval-fluency
264,0.9615676302060097,UniEval-fluency
265,0.9523811728710591,UniEval-fluency
266,0.8934504882248724,UniEval-fluency
267,0.8974759729931704,UniEval-fluency
268,0.9537402292882342,UniEval-fluency
269,0.9598290473945338,UniEval-fluency
270,0.9612281372157873,UniEval-fluency
271,0.9598791804634366,UniEval-fluency
272,0.9574816011792888,UniEval-fluency
273,0.9535367704659958,UniEval-fluency
274,0.9561484816977539,UniEval-fluency
275,0.9581102978093974,UniEval-fluency
276,0.9566845374225266,UniEval-fluency
277,0.9039074218308736,UniEval-fluency
278,0.9517958202560398,UniEval-fluency
279,0.8322981493136008,UniEval-fluency
280,0.9558360322404906,UniEval-fluency
281,0.9524666648184716,UniEval-fluency
282,0.9554953271527588,UniEval-fluency
283,0.9586862655135401,UniEval-fluency
284,0.957373476733198,UniEval-fluency
285,0.9573394714657005,UniEval-fluency
286,0.9586778274074779,UniEval-fluency
287,0.964288595303908,UniEval-fluency
288,0.9575635256084425,UniEval-fluency
289,0.8830528511690924,UniEval-fluency
290,0.9538922586194323,UniEval-fluency
291,0.9590598801571135,UniEval-fluency
292,0.9534207150031949,UniEval-fluency
293,0.902930520690854,UniEval-fluency
294,0.878665827387776,UniEval-fluency
295,0.9573743041299511,UniEval-fluency
296,0.9608398659777888,UniEval-fluency
297,0.9605900711185471,UniEval-fluency
298,0.9565701944211563,UniEval-fluency
299,0.9585670605821025,UniEval-fluency
300,0.9546382165528438,UniEval-fluency
301,0.9586740604293096,UniEval-fluency
302,0.9551213744632866,UniEval-fluency
303,0.9227356330381034,UniEval-fluency
304,0.9546373033456772,UniEval-fluency
305,0.9348465054187088,UniEval-fluency
306,0.9595778792415857,UniEval-fluency
307,0.9547092714566693,UniEval-fluency
308,0.957631637158436,UniEval-fluency
309,0.9543040812098704,UniEval-fluency
310,0.86590896324785,UniEval-fluency
311,0.963668397776648,UniEval-fluency
312,0.9596353491052325,UniEval-fluency
313,0.9603126697376736,UniEval-fluency
314,0.9569626753997055,UniEval-fluency
315,0.9584827349958042,UniEval-fluency
316,0.9582111633655302,UniEval-fluency
317,0.9600566637258311,UniEval-fluency
318,0.9569565621479964,UniEval-fluency
319,0.9597311869894996,UniEval-fluency
320,0.9629623835137787,UniEval-fluency
321,0.9492339988318457,UniEval-fluency
322,0.953467764823506,UniEval-fluency
323,0.9399779159890016,UniEval-fluency
324,0.8997141210719989,UniEval-fluency
325,0.9617459307927465,UniEval-fluency
326,0.9577554605522469,UniEval-fluency
327,0.9597620526966292,UniEval-fluency
328,0.9570689061879406,UniEval-fluency
329,0.9530000680042893,UniEval-fluency
331,0.952158454422443,UniEval-fluency
332,0.9542006514352777,UniEval-fluency
333,0.9533610117054169,UniEval-fluency
334,0.9502051640440909,UniEval-fluency
335,0.9566036180363394,UniEval-fluency
336,0.9531329298851263,UniEval-fluency
337,0.9544413776854708,UniEval-fluency
338,0.956472778097353,UniEval-fluency
339,0.9569455079346098,UniEval-fluency
340,0.947233722432973,UniEval-fluency
341,0.9236209640875563,UniEval-fluency
342,0.955452120142925,UniEval-fluency
343,0.9553778771273964,UniEval-fluency
344,0.9570308377927759,UniEval-fluency
345,0.9224427426137537,UniEval-fluency
346,0.9600664896683898,UniEval-fluency
347,0.957021787007631,UniEval-fluency
348,0.9446211735107313,UniEval-fluency
349,0.797855783458584,UniEval-fluency
350,0.9552733894823712,UniEval-fluency
351,0.9058590400163358,UniEval-fluency
352,0.9593076827652868,UniEval-fluency
353,0.7821895477312542,UniEval-fluency
354,0.959613485775857,UniEval-fluency
355,0.9566197926180928,UniEval-fluency
356,0.9620483054733775,UniEval-fluency
357,0.9514390605687698,UniEval-fluency
358,0.9576549864886288,UniEval-fluency
359,0.9588594701374663,UniEval-fluency
360,0.8374251077743681,UniEval-fluency
361,0.9616368852650697,UniEval-fluency
362,0.9593187925642487,UniEval-fluency
363,0.958973464642114,UniEval-fluency
364,0.9603439954148479,UniEval-fluency
365,0.9575009620313006,UniEval-fluency
366,0.9484516305040788,UniEval-fluency
367,0.9547878915989298,UniEval-fluency
368,0.9250173100156367,UniEval-fluency
369,0.847377441381736,UniEval-fluency
370,0.9600456843936617,UniEval-fluency
371,0.9557698104188186,UniEval-fluency
372,0.8944649811226112,UniEval-fluency
373,0.9519302788197047,UniEval-fluency
374,0.9580091982320054,UniEval-fluency
375,0.883622873034173,UniEval-fluency
376,0.8985600760866798,UniEval-fluency
377,0.9573750045153226,UniEval-fluency
378,0.9564251589351069,UniEval-fluency
379,0.9559061990016646,UniEval-fluency
380,0.9492690236650164,UniEval-fluency
381,0.9102026185203445,UniEval-fluency
382,0.8786533654169839,UniEval-fluency
383,0.9545521991121301,UniEval-fluency
384,0.9595883093782672,UniEval-fluency
385,0.9528272356597552,UniEval-fluency
386,0.9603435258092109,UniEval-fluency
387,0.9552134048864384,UniEval-fluency
388,0.9112568522127936,UniEval-fluency
389,0.7967255225849994,UniEval-fluency
390,0.9159296380762781,UniEval-fluency
391,0.9528146698663523,UniEval-fluency
392,0.9577966579623328,UniEval-fluency
393,0.9582107972789119,UniEval-fluency
394,0.9486401002499353,UniEval-fluency
395,0.9615979000320057,UniEval-fluency
396,0.960752294384347,UniEval-fluency
397,0.9176910715909745,UniEval-fluency
398,0.9316531141816998,UniEval-fluency
399,0.9017606168670235,UniEval-fluency
400,0.9567655008823698,UniEval-fluency
401,0.9511209554499609,UniEval-fluency
402,0.9561337371072417,UniEval-fluency
403,0.8940429263653679,UniEval-fluency
404,0.9596453304491638,UniEval-fluency
405,0.9560014638825323,UniEval-fluency
406,0.9517810169462325,UniEval-fluency
407,0.9572348930652566,UniEval-fluency
408,0.9221166516831296,UniEval-fluency
409,0.9518686436903653,UniEval-fluency
410,0.954801759118559,UniEval-fluency
411,0.9519847660700018,UniEval-fluency
412,0.9567274168974063,UniEval-fluency
413,0.9582152004576017,UniEval-fluency
414,0.9595615565506922,UniEval-fluency
415,0.9480012246772507,UniEval-fluency
416,0.9555287510570558,UniEval-fluency
417,0.9582024282337086,UniEval-fluency
418,0.9536176002591861,UniEval-fluency
419,0.9511869120371863,UniEval-fluency
420,0.9544747866837667,UniEval-fluency
421,0.9581525922477927,UniEval-fluency
422,0.960782668589133,UniEval-fluency
423,0.9170704494901273,UniEval-fluency
424,0.9546262440266062,UniEval-fluency
425,0.8276894159127016,UniEval-fluency
426,0.8642348389815542,UniEval-fluency
427,0.8740899709833639,UniEval-fluency
428,0.952784798439366,UniEval-fluency
429,0.9474060777830036,UniEval-fluency
430,0.9647656139916503,UniEval-fluency
431,0.9260555834956105,UniEval-fluency
432,0.9568691646452344,UniEval-fluency
433,0.9579341167033097,UniEval-fluency
434,0.6995815953131622,UniEval-fluency
435,0.9573666581674406,UniEval-fluency
436,0.9575927715395667,UniEval-fluency
437,0.9585205346224419,UniEval-fluency
438,0.9490322654112451,UniEval-fluency
439,0.954759984474523,UniEval-fluency
440,0.9538853794884956,UniEval-fluency
441,0.9610702321001799,UniEval-fluency
442,0.9588670855836376,UniEval-fluency
443,0.9489506157451093,UniEval-fluency
444,0.9620481798353518,UniEval-fluency
445,0.9588157128084711,UniEval-fluency
446,0.9558099654392312,UniEval-fluency
447,0.9541089100760332,UniEval-fluency
448,0.9556322473221951,UniEval-fluency
449,0.9603612567182386,UniEval-fluency
450,0.95523433979661,UniEval-fluency
451,0.923655988292687,UniEval-fluency
452,0.9501195301436822,UniEval-fluency
453,0.9536210157683617,UniEval-fluency
454,0.8487828450183382,UniEval-fluency
455,0.9231536429667229,UniEval-fluency
456,0.9579478315551391,UniEval-fluency
457,0.9537452240138491,UniEval-fluency
458,0.9592694857637472,UniEval-fluency
459,0.9565703771111994,UniEval-fluency
460,0.9540803860105462,UniEval-fluency
461,0.9206332624122102,UniEval-fluency
462,0.8891514237044426,UniEval-fluency
463,0.9553434372204075,UniEval-fluency
464,0.9602685149682012,UniEval-fluency
465,0.9622181890510313,UniEval-fluency
466,0.9505408500598014,UniEval-fluency
467,0.955941734247469,UniEval-fluency
468,0.9545025714126154,UniEval-fluency
469,0.9489749248494137,UniEval-fluency
470,0.92391368695966,UniEval-fluency
471,0.9252396138133314,UniEval-fluency
472,0.9580592005185637,UniEval-fluency
473,0.9424394235186867,UniEval-fluency
474,0.9568011348684242,UniEval-fluency
475,0.9623513464503333,UniEval-fluency
476,0.9607536971969867,UniEval-fluency
477,0.9339893155493253,UniEval-fluency
478,0.929066199735575,UniEval-fluency
479,0.9560337628315839,UniEval-fluency
480,0.9566835513339543,UniEval-fluency
481,0.9611866137335158,UniEval-fluency
482,0.9602971796668966,UniEval-fluency
483,0.9513331321760431,UniEval-fluency
484,0.9524566026317672,UniEval-fluency
485,0.9444261094562035,UniEval-fluency
486,0.9558014751315933,UniEval-fluency
487,0.9587300328922678,UniEval-fluency
488,0.9020983444901711,UniEval-fluency
489,0.9587260227256799,UniEval-fluency
490,0.9568833670825708,UniEval-fluency
491,0.9555837917965632,UniEval-fluency
492,0.9438143399836761,UniEval-fluency
493,0.9586224292578226,UniEval-fluency
494,0.9603667672454007,UniEval-fluency
495,0.9578936761879118,UniEval-fluency
496,0.9545610716256294,UniEval-fluency
497,0.9606240251486428,UniEval-fluency
498,0.960573749910461,UniEval-fluency
499,0.9598018649374969,UniEval-fluency
