id,fluency,method
168,0.9482979939271893,UniEval-fluency
169,0.9628367113912365,UniEval-fluency
170,0.9553361060416389,UniEval-fluency
171,0.6290196605755315,UniEval-fluency
172,0.8531522259093353,UniEval-fluency
173,0.9554109585100614,UniEval-fluency
174,0.9564879953752365,UniEval-fluency
175,0.9454030610875874,UniEval-fluency
176,0.9601101701535067,UniEval-fluency
177,0.9576630086600375,UniEval-fluency
178,0.9611395025340034,UniEval-fluency
179,0.9578732895711717,UniEval-fluency
180,0.9021966697237399,UniEval-fluency
181,0.9608621902810099,UniEval-fluency
182,0.9596148168001586,UniEval-fluency
183,0.9602043447457145,UniEval-fluency
184,0.957196377583121,UniEval-fluency
185,0.9660249657744501,UniEval-fluency
186,0.9550624758529556,UniEval-fluency
187,0.8902914481560467,UniEval-fluency
188,0.9631292296438636,UniEval-fluency
189,0.9570813454538284,UniEval-fluency
190,0.9402267686743606,UniEval-fluency
191,0.9618279511934735,UniEval-fluency
192,0.9613584552629842,UniEval-fluency
193,0.9580423584780986,UniEval-fluency
194,0.9436761298361076,UniEval-fluency
195,0.9571181325665034,UniEval-fluency
196,0.9319585943462343,UniEval-fluency
197,0.9493983503139531,UniEval-fluency
198,0.9561351842017523,UniEval-fluency
199,0.9572070717310631,UniEval-fluency
200,0.9531402792167348,UniEval-fluency
201,0.9581888410713983,UniEval-fluency
202,0.8989655725777171,UniEval-fluency
203,0.7671063220293727,UniEval-fluency
204,0.9603662666837761,UniEval-fluency
205,0.9526584126880967,UniEval-fluency
206,0.9542045520434121,UniEval-fluency
207,0.9285916723379336,UniEval-fluency
208,0.9212596529901554,UniEval-fluency
209,0.957591241044155,UniEval-fluency
210,0.9587827372230701,UniEval-fluency
211,0.9590633174587245,UniEval-fluency
212,0.9581767713332223,UniEval-fluency
213,0.9553877875680689,UniEval-fluency
214,0.9511233091513345,UniEval-fluency
215,0.9585999697784807,UniEval-fluency
216,0.9593641917056019,UniEval-fluency
217,0.9521345106370269,UniEval-fluency
218,0.8491874953510629,UniEval-fluency
219,0.9126166312207521,UniEval-fluency
220,0.9567699779736716,UniEval-fluency
221,0.9071747842799509,UniEval-fluency
222,0.8745259117329142,UniEval-fluency
223,0.9463101830209878,UniEval-fluency
224,0.9606711021486476,UniEval-fluency
225,0.9458903740818537,UniEval-fluency
226,0.955228513354214,UniEval-fluency
227,0.9549636244187054,UniEval-fluency
228,0.9560221912123633,UniEval-fluency
229,0.9149159043861238,UniEval-fluency
230,0.9389092788801817,UniEval-fluency
231,0.9578511378416632,UniEval-fluency
232,0.9534711806889683,UniEval-fluency
233,0.9609090750788863,UniEval-fluency
234,0.8636383404754144,UniEval-fluency
235,0.958708914377158,UniEval-fluency
236,0.9112635785871603,UniEval-fluency
237,0.9548758302214537,UniEval-fluency
238,0.9545540104386973,UniEval-fluency
239,0.9541714102679961,UniEval-fluency
240,0.9552086103507155,UniEval-fluency
241,0.9590025506174604,UniEval-fluency
242,0.9593852124210597,UniEval-fluency
243,0.9609678209791422,UniEval-fluency
244,0.9571787782677565,UniEval-fluency
245,0.9616105158669862,UniEval-fluency
246,0.9565910706084539,UniEval-fluency
247,0.9558997881766346,UniEval-fluency
248,0.955916307004338,UniEval-fluency
249,0.9542790253716449,UniEval-fluency
250,0.9559789734929764,UniEval-fluency
251,0.9467008214562874,UniEval-fluency
252,0.955364043281811,UniEval-fluency
253,0.9589336628076989,UniEval-fluency
254,0.9578050076548493,UniEval-fluency
255,0.9578108784363559,UniEval-fluency
256,0.8215052670754076,UniEval-fluency
257,0.7350028195096172,UniEval-fluency
258,0.9491268686009077,UniEval-fluency
259,0.8799752661918142,UniEval-fluency
260,0.6294375251378933,UniEval-fluency
261,0.9147894603429167,UniEval-fluency
262,0.9282704011236728,UniEval-fluency
263,0.9536516117513629,UniEval-fluency
264,0.9607735670948051,UniEval-fluency
265,0.9521180919571515,UniEval-fluency
266,0.9092606583613316,UniEval-fluency
267,0.9586082687576839,UniEval-fluency
268,0.951375151845534,UniEval-fluency
269,0.9607117677290707,UniEval-fluency
270,0.9612021060760412,UniEval-fluency
271,0.9600749463713836,UniEval-fluency
272,0.9578219164638085,UniEval-fluency
273,0.9535940059392672,UniEval-fluency
274,0.9579480649879132,UniEval-fluency
275,0.9585436836553183,UniEval-fluency
276,0.9580416053968772,UniEval-fluency
277,0.874586688434819,UniEval-fluency
278,0.9517958035277311,UniEval-fluency
279,0.726401611719174,UniEval-fluency
280,0.9184877866464686,UniEval-fluency
281,0.9553405421741942,UniEval-fluency
282,0.9542164917517018,UniEval-fluency
283,0.95914065980573,UniEval-fluency
284,0.958982182469379,UniEval-fluency
285,0.9491297052431431,UniEval-fluency
286,0.9585355201806317,UniEval-fluency
287,0.9661139899508201,UniEval-fluency
288,0.955868967602002,UniEval-fluency
289,0.8975371103295016,UniEval-fluency
290,0.9530150035148861,UniEval-fluency
291,0.9583801543017014,UniEval-fluency
292,0.9537010967940992,UniEval-fluency
293,0.9568621949066316,UniEval-fluency
294,0.9589590565916332,UniEval-fluency
295,0.9575178670673423,UniEval-fluency
296,0.9610742485088708,UniEval-fluency
297,0.9627375153250689,UniEval-fluency
298,0.9591458395481735,UniEval-fluency
299,0.9591976525155703,UniEval-fluency
300,0.9548637539028435,UniEval-fluency
301,0.9600485491359602,UniEval-fluency
302,0.952131897464852,UniEval-fluency
303,0.9547440017877946,UniEval-fluency
304,0.9543282382688985,UniEval-fluency
305,0.9635415814065365,UniEval-fluency
306,0.9584487621840677,UniEval-fluency
307,0.9573259159964904,UniEval-fluency
308,0.9586101133440795,UniEval-fluency
309,0.9511046004899045,UniEval-fluency
310,0.8657941355056994,UniEval-fluency
311,0.9624717839849473,UniEval-fluency
312,0.9600580509399992,UniEval-fluency
313,0.8521282918319025,UniEval-fluency
314,0.9570250126694565,UniEval-fluency
315,0.9591151661297052,UniEval-fluency
316,0.9525252489487256,UniEval-fluency
317,0.9617477775208824,UniEval-fluency
318,0.9581217621565119,UniEval-fluency
319,0.9605966380545002,UniEval-fluency
320,0.9642148576038598,UniEval-fluency
321,0.9471724055108136,UniEval-fluency
322,0.9572124021019246,UniEval-fluency
323,0.9606050756654549,UniEval-fluency
324,0.8846251491414001,UniEval-fluency
325,0.9570423601931491,UniEval-fluency
326,0.9417378926951071,UniEval-fluency
327,0.9594597520597049,UniEval-fluency
328,0.9577195331041519,UniEval-fluency
329,0.9509077579855961,UniEval-fluency
331,0.9519402896508843,UniEval-fluency
332,0.9554653270346579,UniEval-fluency
333,0.8829818467338733,UniEval-fluency
334,0.9475781386876378,UniEval-fluency
335,0.9324773380492779,UniEval-fluency
336,0.9239506563690048,UniEval-fluency
337,0.9532866764106103,UniEval-fluency
338,0.9532674618683432,UniEval-fluency
339,0.9559512337957627,UniEval-fluency
340,0.8978001139797037,UniEval-fluency
341,0.9599610121608717,UniEval-fluency
342,0.9527917950711707,UniEval-fluency
343,0.95525492021991,UniEval-fluency
344,0.9570308528274061,UniEval-fluency
345,0.9591895763130465,UniEval-fluency
346,0.9599316249149814,UniEval-fluency
347,0.955176234725126,UniEval-fluency
348,0.9557456185051016,UniEval-fluency
349,0.8120539941885629,UniEval-fluency
350,0.9544738922673458,UniEval-fluency
351,0.9074569025949444,UniEval-fluency
352,0.8366947352603653,UniEval-fluency
353,0.8528939745782743,UniEval-fluency
354,0.9599251785293111,UniEval-fluency
355,0.9574495266621678,UniEval-fluency
356,0.9577106483923045,UniEval-fluency
357,0.9515839587924038,UniEval-fluency
358,0.9577707664553343,UniEval-fluency
359,0.9584675028604529,UniEval-fluency
360,0.8375205750467063,UniEval-fluency
361,0.958967357820749,UniEval-fluency
362,0.9601672422267951,UniEval-fluency
363,0.9593894549181069,UniEval-fluency
364,0.9590935296872763,UniEval-fluency
365,0.9608683572520665,UniEval-fluency
366,0.9516306896720894,UniEval-fluency
367,0.9545065746866779,UniEval-fluency
368,0.935301253060314,UniEval-fluency
369,0.8127892579621787,UniEval-fluency
370,0.959840772983184,UniEval-fluency
371,0.9557775050827088,UniEval-fluency
372,0.91582404901386,UniEval-fluency
373,0.9539911587366592,UniEval-fluency
374,0.9591793048785826,UniEval-fluency
375,0.8852684452011625,UniEval-fluency
376,0.8806595381333407,UniEval-fluency
377,0.9577316881813789,UniEval-fluency
378,0.9261837278012157,UniEval-fluency
379,0.955501776070017,UniEval-fluency
380,0.9504966744775183,UniEval-fluency
381,0.917134289662256,UniEval-fluency
382,0.8777458080859281,UniEval-fluency
383,0.9584230948293195,UniEval-fluency
384,0.9595861469052803,UniEval-fluency
385,0.9526264881264884,UniEval-fluency
386,0.9569497057830281,UniEval-fluency
387,0.9563954463065235,UniEval-fluency
388,0.9142784172016992,UniEval-fluency
389,0.8004760434222845,UniEval-fluency
390,0.9326450709679278,UniEval-fluency
391,0.952988833609048,UniEval-fluency
392,0.9565191834312925,UniEval-fluency
393,0.9619449791289395,UniEval-fluency
394,0.9492292233595002,UniEval-fluency
395,0.9616854211381758,UniEval-fluency
396,0.9596064635062885,UniEval-fluency
397,0.9165261928408839,UniEval-fluency
398,0.9250621089179287,UniEval-fluency
399,0.9466259522361661,UniEval-fluency
400,0.9568033540056033,UniEval-fluency
401,0.9509963564383948,UniEval-fluency
402,0.9234403433639239,UniEval-fluency
403,0.8879128360757992,UniEval-fluency
404,0.959341201171169,UniEval-fluency
405,0.9585669270290791,UniEval-fluency
406,0.9533093136750616,UniEval-fluency
407,0.9175995194318941,UniEval-fluency
408,0.9515623101591063,UniEval-fluency
409,0.9522721789364387,UniEval-fluency
410,0.9587871007556689,UniEval-fluency
411,0.9521129182832774,UniEval-fluency
412,0.9551830360186654,UniEval-fluency
413,0.9596187943671476,UniEval-fluency
414,0.9600543422207375,UniEval-fluency
415,0.9515562466190152,UniEval-fluency
416,0.9586121901940615,UniEval-fluency
417,0.9601049672916446,UniEval-fluency
418,0.9545218461755547,UniEval-fluency
419,0.9585222492858197,UniEval-fluency
420,0.7545347708307213,UniEval-fluency
421,0.9572002309298586,UniEval-fluency
422,0.9597173615302889,UniEval-fluency
423,0.9500996679275467,UniEval-fluency
424,0.9514742741298379,UniEval-fluency
425,0.8259977526378401,UniEval-fluency
426,0.8472824517265068,UniEval-fluency
427,0.8314836250910737,UniEval-fluency
428,0.9533142174570803,UniEval-fluency
429,0.9459805722837026,UniEval-fluency
430,0.9632680788263391,UniEval-fluency
431,0.9551939218902977,UniEval-fluency
432,0.9539231579230778,UniEval-fluency
433,0.9569168143110397,UniEval-fluency
434,0.6326739588712416,UniEval-fluency
435,0.9581577192581254,UniEval-fluency
436,0.9573803740680809,UniEval-fluency
437,0.9587892564452715,UniEval-fluency
438,0.9479850739687673,UniEval-fluency
439,0.9589663883809247,UniEval-fluency
440,0.9539277922092164,UniEval-fluency
441,0.9609032103365074,UniEval-fluency
442,0.9585803850772073,UniEval-fluency
443,0.9490158141897861,UniEval-fluency
444,0.9619698422092071,UniEval-fluency
445,0.7676973635314258,UniEval-fluency
446,0.9566821471960559,UniEval-fluency
447,0.9501852252594394,UniEval-fluency
448,0.9562845337599547,UniEval-fluency
449,0.9586206890731647,UniEval-fluency
450,0.9543177662083547,UniEval-fluency
451,0.9406288193093382,UniEval-fluency
452,0.9461455926148685,UniEval-fluency
453,0.9529574627857053,UniEval-fluency
454,0.8528950557192513,UniEval-fluency
455,0.9590003406255854,UniEval-fluency
456,0.9580258193741871,UniEval-fluency
457,0.943218140934254,UniEval-fluency
458,0.9605885431167273,UniEval-fluency
459,0.9553742289971768,UniEval-fluency
460,0.9548729028057399,UniEval-fluency
461,0.9030020375373027,UniEval-fluency
462,0.8876789273090043,UniEval-fluency
463,0.9562742209991915,UniEval-fluency
464,0.9603141040999844,UniEval-fluency
465,0.9608399400266033,UniEval-fluency
466,0.9496563382005293,UniEval-fluency
467,0.9559012551359557,UniEval-fluency
468,0.9208890273268153,UniEval-fluency
469,0.9594066593048699,UniEval-fluency
470,0.821427673394039,UniEval-fluency
471,0.9244440579432341,UniEval-fluency
472,0.9591731121032852,UniEval-fluency
473,0.9508906353549973,UniEval-fluency
474,0.9572784013922387,UniEval-fluency
475,0.9622658692300109,UniEval-fluency
476,0.9613647757164091,UniEval-fluency
477,0.9576293156051654,UniEval-fluency
478,0.9560515854311613,UniEval-fluency
479,0.9561132755233035,UniEval-fluency
480,0.9576003420353465,UniEval-fluency
481,0.9617175429723316,UniEval-fluency
482,0.9593156409147564,UniEval-fluency
483,0.9509466684130092,UniEval-fluency
484,0.951758892347413,UniEval-fluency
485,0.9448663295693703,UniEval-fluency
486,0.9548952935498325,UniEval-fluency
487,0.9578953709793002,UniEval-fluency
488,0.911856640824447,UniEval-fluency
489,0.959289972139562,UniEval-fluency
490,0.9524859268757563,UniEval-fluency
491,0.9554652538753979,UniEval-fluency
492,0.9401503983961426,UniEval-fluency
493,0.9574822247368237,UniEval-fluency
494,0.9570130374257723,UniEval-fluency
495,0.9578639109097286,UniEval-fluency
496,0.9538536680621162,UniEval-fluency
497,0.95999940472903,UniEval-fluency
498,0.9572068426135575,UniEval-fluency
499,0.9076211840568031,UniEval-fluency
