id,fluency,method
69,0.9597759869391757,UniEval-fluency
70,0.9569103570661982,UniEval-fluency
71,0.9506114974151476,UniEval-fluency
72,0.9512942378088873,UniEval-fluency
73,0.9537401381116419,UniEval-fluency
74,0.9524741553625525,UniEval-fluency
75,0.9549630037215424,UniEval-fluency
76,0.9646664320290528,UniEval-fluency
77,0.9597019616694572,UniEval-fluency
78,0.949698252680776,UniEval-fluency
79,0.9591642752980656,UniEval-fluency
80,0.961629615398762,UniEval-fluency
81,0.9582575781065095,UniEval-fluency
82,0.9575312536431871,UniEval-fluency
83,0.9582469933065487,UniEval-fluency
84,0.959151880094249,UniEval-fluency
85,0.94860390922323,UniEval-fluency
86,0.9628807426756542,UniEval-fluency
87,0.9560947678507276,UniEval-fluency
88,0.9582508966483044,UniEval-fluency
89,0.9573966302722142,UniEval-fluency
90,0.9637437558027895,UniEval-fluency
91,0.9555835716776484,UniEval-fluency
92,0.9621556403518258,UniEval-fluency
93,0.954411852254875,UniEval-fluency
94,0.9613054744274677,UniEval-fluency
95,0.959017071290572,UniEval-fluency
96,0.9566473650042419,UniEval-fluency
97,0.9541173162698032,UniEval-fluency
98,0.9503704957098494,UniEval-fluency
99,0.9553653727100581,UniEval-fluency
100,0.9565775654137122,UniEval-fluency
101,0.9574626722674107,UniEval-fluency
102,0.9535128030567372,UniEval-fluency
103,0.960606997948752,UniEval-fluency
104,0.8853841190175991,UniEval-fluency
105,0.9565861532982604,UniEval-fluency
106,0.9562363894791931,UniEval-fluency
107,0.9585530478734973,UniEval-fluency
108,0.9603616810372756,UniEval-fluency
109,0.9596146222191473,UniEval-fluency
110,0.9524706858231357,UniEval-fluency
111,0.9567723817710302,UniEval-fluency
112,0.9578575084714446,UniEval-fluency
113,0.96311883215747,UniEval-fluency
114,0.9612810596317762,UniEval-fluency
115,0.9583045676244535,UniEval-fluency
116,0.9550484081093645,UniEval-fluency
117,0.9589340366121076,UniEval-fluency
118,0.9596541430919568,UniEval-fluency
119,0.9565044455386175,UniEval-fluency
120,0.9638547350299946,UniEval-fluency
121,0.890298657299053,UniEval-fluency
122,0.954976058861288,UniEval-fluency
123,0.9595931893668455,UniEval-fluency
124,0.9605332847719755,UniEval-fluency
125,0.8602174829579025,UniEval-fluency
126,0.9598345037394495,UniEval-fluency
127,0.9587570376599438,UniEval-fluency
128,0.9569468065747576,UniEval-fluency
129,0.9611628440909605,UniEval-fluency
130,0.8852087942365677,UniEval-fluency
131,0.949134886900964,UniEval-fluency
132,0.9503683640980752,UniEval-fluency
133,0.9557944484065041,UniEval-fluency
134,0.9567527422470615,UniEval-fluency
135,0.9610857223428891,UniEval-fluency
136,0.958193183189753,UniEval-fluency
137,0.8792677109513305,UniEval-fluency
138,0.9526506471269699,UniEval-fluency
139,0.9651621185493878,UniEval-fluency
140,0.9604422348046999,UniEval-fluency
141,0.9582170962345674,UniEval-fluency
142,0.963919002817569,UniEval-fluency
143,0.9564091277074871,UniEval-fluency
144,0.9626248281724201,UniEval-fluency
145,0.9538404092791231,UniEval-fluency
146,0.8466053231253212,UniEval-fluency
147,0.8372897328619744,UniEval-fluency
148,0.9556622498350589,UniEval-fluency
149,0.9561720768109923,UniEval-fluency
150,0.9586421269129577,UniEval-fluency
151,0.8281117557644002,UniEval-fluency
152,0.8950216842924348,UniEval-fluency
153,0.8553447240224659,UniEval-fluency
154,0.954077813461277,UniEval-fluency
155,0.9609215708153892,UniEval-fluency
156,0.9599613039310577,UniEval-fluency
157,0.9585950618650159,UniEval-fluency
158,0.9602904249051928,UniEval-fluency
159,0.9594683494795977,UniEval-fluency
160,0.9561486818877707,UniEval-fluency
161,0.9594221608437595,UniEval-fluency
162,0.9554277377302819,UniEval-fluency
163,0.9581839545765459,UniEval-fluency
164,0.9511028726694039,UniEval-fluency
165,0.9593543209073717,UniEval-fluency
166,0.9623264554724923,UniEval-fluency
167,0.9554862888612154,UniEval-fluency
168,0.9575705313061977,UniEval-fluency
169,0.9660632881609476,UniEval-fluency
170,0.9593893415016852,UniEval-fluency
171,0.9610372617195885,UniEval-fluency
172,0.9585457057110596,UniEval-fluency
173,0.9583015294528303,UniEval-fluency
174,0.9588697693228949,UniEval-fluency
175,0.9574991086606215,UniEval-fluency
176,0.9602519648773773,UniEval-fluency
177,0.9552584922150543,UniEval-fluency
178,0.9337449422988837,UniEval-fluency
179,0.9539150856283153,UniEval-fluency
180,0.9580500307264512,UniEval-fluency
181,0.9553982378219013,UniEval-fluency
182,0.9602008085194151,UniEval-fluency
183,0.957134275656126,UniEval-fluency
184,0.9569606922071825,UniEval-fluency
185,0.9660249410794128,UniEval-fluency
186,0.9461867374513848,UniEval-fluency
187,0.9574934192829023,UniEval-fluency
188,0.9596470254469828,UniEval-fluency
189,0.880046284657661,UniEval-fluency
190,0.9595028357544975,UniEval-fluency
191,0.9533867836342426,UniEval-fluency
192,0.96337892947015,UniEval-fluency
193,0.9236357945692828,UniEval-fluency
194,0.9510727681897295,UniEval-fluency
195,0.9559543831304471,UniEval-fluency
196,0.9592047722382208,UniEval-fluency
197,0.9547608526626511,UniEval-fluency
198,0.9558295963322734,UniEval-fluency
199,0.9524927647650302,UniEval-fluency
200,0.9477387899115151,UniEval-fluency
201,0.9623987235842721,UniEval-fluency
202,0.9588338561854033,UniEval-fluency
203,0.8417518971533201,UniEval-fluency
204,0.9606158293644482,UniEval-fluency
205,0.9585989004038546,UniEval-fluency
206,0.9560840320492489,UniEval-fluency
207,0.9008469062855775,UniEval-fluency
208,0.960331471625545,UniEval-fluency
209,0.9598192686060685,UniEval-fluency
210,0.9620624841659596,UniEval-fluency
211,0.9557754443598673,UniEval-fluency
212,0.9610461147668377,UniEval-fluency
213,0.9405618802171531,UniEval-fluency
214,0.9132512564078464,UniEval-fluency
215,0.96030687962186,UniEval-fluency
216,0.9591532562924231,UniEval-fluency
217,0.9566508005373265,UniEval-fluency
218,0.956196663709457,UniEval-fluency
219,0.9599856657514473,UniEval-fluency
220,0.9585868427604247,UniEval-fluency
221,0.9589120838789291,UniEval-fluency
222,0.912181277258589,UniEval-fluency
223,0.9526489056088484,UniEval-fluency
224,0.9614869097274104,UniEval-fluency
225,0.9517205317995622,UniEval-fluency
226,0.956515965672228,UniEval-fluency
227,0.9570642419817469,UniEval-fluency
228,0.9621597975239798,UniEval-fluency
229,0.9063487294346426,UniEval-fluency
230,0.9499131116086387,UniEval-fluency
231,0.9001612440327168,UniEval-fluency
232,0.9622011901099524,UniEval-fluency
233,0.9583875743508258,UniEval-fluency
234,0.8455901395759459,UniEval-fluency
235,0.9590244849612766,UniEval-fluency
236,0.9287674998364845,UniEval-fluency
237,0.9560947032869376,UniEval-fluency
238,0.9590903603261939,UniEval-fluency
239,0.9501308922220935,UniEval-fluency
240,0.9587590502343859,UniEval-fluency
241,0.9596892500878447,UniEval-fluency
242,0.962750744996871,UniEval-fluency
243,0.9603214902927792,UniEval-fluency
244,0.9555609975525473,UniEval-fluency
245,0.9586457315727621,UniEval-fluency
246,0.9621392070139004,UniEval-fluency
247,0.9605492755587053,UniEval-fluency
248,0.9570634784329979,UniEval-fluency
249,0.9581896491633953,UniEval-fluency
250,0.9603448029407422,UniEval-fluency
251,0.9580604840529894,UniEval-fluency
252,0.9596799411781237,UniEval-fluency
253,0.9565977902496585,UniEval-fluency
254,0.9560430353770231,UniEval-fluency
255,0.9568453958333245,UniEval-fluency
256,0.9619476865203213,UniEval-fluency
257,0.8889771822389078,UniEval-fluency
258,0.9558899807439505,UniEval-fluency
259,0.8485471911100837,UniEval-fluency
260,0.8824183947662267,UniEval-fluency
261,0.9052245683932807,UniEval-fluency
262,0.9253382747085609,UniEval-fluency
263,0.866433106673851,UniEval-fluency
264,0.9615538242947441,UniEval-fluency
265,0.9570600831298105,UniEval-fluency
266,0.9606260817681799,UniEval-fluency
267,0.7279847701552798,UniEval-fluency
268,0.9616112606221617,UniEval-fluency
269,0.9592119064235526,UniEval-fluency
270,0.9623069645529028,UniEval-fluency
271,0.9594631102189641,UniEval-fluency
272,0.9588386014403003,UniEval-fluency
273,0.9505849729749573,UniEval-fluency
274,0.9573554821424719,UniEval-fluency
275,0.9596146877915184,UniEval-fluency
276,0.9567668033411213,UniEval-fluency
277,0.8657112294183238,UniEval-fluency
278,0.9509463194635673,UniEval-fluency
279,0.6952302132771396,UniEval-fluency
280,0.9550384166258831,UniEval-fluency
281,0.9560515500488433,UniEval-fluency
282,0.9569717197119381,UniEval-fluency
283,0.9608001409029527,UniEval-fluency
284,0.9581079909124244,UniEval-fluency
285,0.9567858733563499,UniEval-fluency
286,0.9456538407371714,UniEval-fluency
287,0.9430276667656105,UniEval-fluency
288,0.9551197321611541,UniEval-fluency
289,0.8904194343474044,UniEval-fluency
290,0.8722293945573562,UniEval-fluency
291,0.9564272090322349,UniEval-fluency
292,0.9550045370887026,UniEval-fluency
293,0.9554236140203723,UniEval-fluency
294,0.9561054035897213,UniEval-fluency
295,0.9587235203392283,UniEval-fluency
296,0.9592574368886726,UniEval-fluency
297,0.9614696533220846,UniEval-fluency
298,0.9584661677020438,UniEval-fluency
299,0.9614885156323164,UniEval-fluency
300,0.9389413019876591,UniEval-fluency
301,0.9626090816897488,UniEval-fluency
302,0.9565484857134854,UniEval-fluency
303,0.9548900350374856,UniEval-fluency
304,0.9578617563336077,UniEval-fluency
305,0.9635798960644099,UniEval-fluency
306,0.9590442078873045,UniEval-fluency
307,0.960058308292932,UniEval-fluency
308,0.9549779308038391,UniEval-fluency
309,0.952488644348851,UniEval-fluency
310,0.9617326913898379,UniEval-fluency
311,0.959341836543238,UniEval-fluency
312,0.9600435475977536,UniEval-fluency
313,0.9606990273234527,UniEval-fluency
314,0.8864740922528471,UniEval-fluency
315,0.9624382705300703,UniEval-fluency
316,0.9496861528043846,UniEval-fluency
317,0.9567915339808938,UniEval-fluency
318,0.9566434594498892,UniEval-fluency
319,0.9618260904113614,UniEval-fluency
320,0.962849793757394,UniEval-fluency
321,0.7416581773909223,UniEval-fluency
322,0.9617625612072752,UniEval-fluency
323,0.9592300789430039,UniEval-fluency
324,0.9552034672645737,UniEval-fluency
325,0.9572011284174151,UniEval-fluency
326,0.9539019930324139,UniEval-fluency
327,0.960920363869567,UniEval-fluency
328,0.9578322863867222,UniEval-fluency
329,0.9519891850321099,UniEval-fluency
331,0.9482941918257515,UniEval-fluency
332,0.9560295976332923,UniEval-fluency
333,0.958310015612253,UniEval-fluency
334,0.9640980275457373,UniEval-fluency
335,0.957705416229294,UniEval-fluency
336,0.953885258025086,UniEval-fluency
337,0.9563206981630868,UniEval-fluency
338,0.9588855298324788,UniEval-fluency
339,0.9567158758383354,UniEval-fluency
340,0.9498465529441589,UniEval-fluency
341,0.9599631666106828,UniEval-fluency
342,0.9569103381746459,UniEval-fluency
343,0.9589485372050877,UniEval-fluency
344,0.9575657598600715,UniEval-fluency
345,0.9560652090732961,UniEval-fluency
346,0.9602375693704862,UniEval-fluency
347,0.9592893032889921,UniEval-fluency
348,0.9570011396802464,UniEval-fluency
349,0.7337658538139333,UniEval-fluency
350,0.9566349031665246,UniEval-fluency
351,0.9547356540670089,UniEval-fluency
352,0.9523520160864989,UniEval-fluency
353,0.4886217623602294,UniEval-fluency
354,0.9607880210321085,UniEval-fluency
355,0.9549228710617162,UniEval-fluency
356,0.9565345117158893,UniEval-fluency
357,0.9599351535862617,UniEval-fluency
358,0.9574127969589514,UniEval-fluency
359,0.9578966647775838,UniEval-fluency
360,0.9615132499075092,UniEval-fluency
361,0.9606243921061351,UniEval-fluency
362,0.9391752124767637,UniEval-fluency
363,0.9597814940464235,UniEval-fluency
364,0.9595025067646371,UniEval-fluency
365,0.9555911540356752,UniEval-fluency
366,0.9554289804157933,UniEval-fluency
367,0.9584536113862516,UniEval-fluency
368,0.9563203217601666,UniEval-fluency
369,0.9524342812772543,UniEval-fluency
370,0.9199602102341566,UniEval-fluency
371,0.9556449907114228,UniEval-fluency
372,0.9601693409762054,UniEval-fluency
373,0.9572728873578865,UniEval-fluency
374,0.9563829327252753,UniEval-fluency
375,0.8726200595626311,UniEval-fluency
376,0.9556127430338116,UniEval-fluency
377,0.9470619700184966,UniEval-fluency
378,0.958441684789633,UniEval-fluency
379,0.9548003938658204,UniEval-fluency
380,0.9577866632669292,UniEval-fluency
381,0.9577558433357422,UniEval-fluency
382,0.812879620903051,UniEval-fluency
383,0.9578584054232833,UniEval-fluency
384,0.9600494911784155,UniEval-fluency
385,0.9556458792965632,UniEval-fluency
386,0.9607732692538675,UniEval-fluency
387,0.9565899760857954,UniEval-fluency
388,0.9457661718215575,UniEval-fluency
389,0.9523912074497327,UniEval-fluency
390,0.9595305979042488,UniEval-fluency
391,0.9470543058322933,UniEval-fluency
392,0.9565230858767957,UniEval-fluency
393,0.9578619851665734,UniEval-fluency
394,0.959215571605151,UniEval-fluency
395,0.9625896495581953,UniEval-fluency
396,0.9646591082398889,UniEval-fluency
397,0.958016419152822,UniEval-fluency
398,0.9592085424118275,UniEval-fluency
399,0.9527711259189964,UniEval-fluency
400,0.960246897053842,UniEval-fluency
401,0.9564793956161505,UniEval-fluency
402,0.9600058933527668,UniEval-fluency
403,0.9546012971075633,UniEval-fluency
404,0.9603890936727066,UniEval-fluency
405,0.9594261767159641,UniEval-fluency
406,0.9601411123480913,UniEval-fluency
407,0.9508832823269543,UniEval-fluency
408,0.9528229927725846,UniEval-fluency
409,0.9542932195018787,UniEval-fluency
410,0.952051173623563,UniEval-fluency
411,0.9490425319962502,UniEval-fluency
412,0.9099012754331234,UniEval-fluency
413,0.9609949905582944,UniEval-fluency
414,0.9598845979147759,UniEval-fluency
415,0.948317523204973,UniEval-fluency
416,0.8861265792687572,UniEval-fluency
417,0.9609935855443535,UniEval-fluency
418,0.9521061871557405,UniEval-fluency
419,0.960417475454916,UniEval-fluency
420,0.9531169741438384,UniEval-fluency
421,0.9624561459499139,UniEval-fluency
422,0.9567922855832636,UniEval-fluency
423,0.9558984801963579,UniEval-fluency
424,0.959686874569023,UniEval-fluency
425,0.7023218053865048,UniEval-fluency
426,0.8301879429876274,UniEval-fluency
427,0.896800137566867,UniEval-fluency
428,0.950746760331575,UniEval-fluency
429,0.9572775699927555,UniEval-fluency
430,0.9601275675595661,UniEval-fluency
431,0.9507266500461133,UniEval-fluency
432,0.9587250053791263,UniEval-fluency
433,0.9593365688665711,UniEval-fluency
434,0.6871279257173883,UniEval-fluency
435,0.961369798457672,UniEval-fluency
436,0.950631641621294,UniEval-fluency
437,0.9553975821761301,UniEval-fluency
438,0.9595360155834308,UniEval-fluency
439,0.95986644700293,UniEval-fluency
440,0.9553798666531307,UniEval-fluency
441,0.9595668376024705,UniEval-fluency
442,0.959259704584266,UniEval-fluency
443,0.9615157239376634,UniEval-fluency
444,0.9622935043059214,UniEval-fluency
445,0.9575116693006238,UniEval-fluency
446,0.9582209603293871,UniEval-fluency
447,0.9622115458389673,UniEval-fluency
448,0.9566734506613659,UniEval-fluency
449,0.954800307571508,UniEval-fluency
450,0.9511160393042944,UniEval-fluency
451,0.9574433174253575,UniEval-fluency
452,0.9496198757674482,UniEval-fluency
453,0.9571217188351546,UniEval-fluency
454,0.8289479925964793,UniEval-fluency
455,0.9567037773406535,UniEval-fluency
456,0.9541252734714624,UniEval-fluency
457,0.9545515442546828,UniEval-fluency
458,0.9596131400533342,UniEval-fluency
459,0.9533422939657952,UniEval-fluency
460,0.9501481429700674,UniEval-fluency
461,0.9576721241581916,UniEval-fluency
462,0.9552661372133274,UniEval-fluency
463,0.9545644917747004,UniEval-fluency
464,0.9607434386301081,UniEval-fluency
465,0.9511764783772149,UniEval-fluency
466,0.9359525620638092,UniEval-fluency
467,0.9583614600828229,UniEval-fluency
468,0.9571416703121983,UniEval-fluency
469,0.9612308195012699,UniEval-fluency
470,0.8444196581039028,UniEval-fluency
471,0.9479246391191104,UniEval-fluency
472,0.7729770706567105,UniEval-fluency
473,0.9541114441484321,UniEval-fluency
474,0.9610595469096361,UniEval-fluency
475,0.959707314405693,UniEval-fluency
476,0.9579218797816252,UniEval-fluency
477,0.9560346043278147,UniEval-fluency
478,0.9607027690180495,UniEval-fluency
479,0.9565126476806929,UniEval-fluency
480,0.9578854955149851,UniEval-fluency
481,0.9432338937150391,UniEval-fluency
482,0.9579291458727192,UniEval-fluency
483,0.9544936359797191,UniEval-fluency
484,0.9608774771194489,UniEval-fluency
485,0.9537824476344583,UniEval-fluency
486,0.9587158959740518,UniEval-fluency
487,0.9589491890403605,UniEval-fluency
488,0.9603856144080518,UniEval-fluency
489,0.9608180409688222,UniEval-fluency
490,0.8215393101565572,UniEval-fluency
491,0.9534620092926198,UniEval-fluency
492,0.9386414779561627,UniEval-fluency
493,0.9514224183439851,UniEval-fluency
494,0.9588459607389009,UniEval-fluency
495,0.960586587743571,UniEval-fluency
496,0.955525448042851,UniEval-fluency
497,0.960639500225107,UniEval-fluency
498,0.957524057760712,UniEval-fluency
499,0.9593837156306241,UniEval-fluency
