id,summac_score,method
78,0.43859649122807015,fallback
79,0.6308243727598566,fallback
80,0.5954545454545455,fallback
81,0.564,fallback
82,0.4375,fallback
83,0.5105740181268882,fallback
84,0.6359223300970874,fallback
85,0.4625,fallback
86,0.5390334572490706,fallback
87,0.6267605633802817,fallback
88,0.6053639846743295,fallback
89,0.6647398843930635,fallback
90,0.491869918699187,fallback
91,0.5787671232876712,fallback
92,0.5956112852664577,fallback
93,0.543859649122807,fallback
94,0.5614617940199336,fallback
95,0.5029585798816568,fallback
96,0.5321428571428571,fallback
97,0.7276422764227642,fallback
98,0.6317460317460317,fallback
99,0.6344827586206897,fallback
100,0.5536912751677853,fallback
101,0.4246031746031746,fallback
102,0.5703703703703704,fallback
103,0.5266457680250783,fallback
104,0.6209677419354839,fallback
105,0.5506072874493927,fallback
106,0.487012987012987,fallback
107,0.5493421052631579,fallback
108,0.6450511945392492,fallback
109,0.4774436090225564,fallback
110,0.5277777777777778,fallback
111,0.423728813559322,fallback
112,0.5362318840579711,fallback
113,0.479108635097493,fallback
114,0.46296296296296297,fallback
115,0.49693251533742333,fallback
116,0.5033112582781457,fallback
117,0.46116504854368934,fallback
118,0.5459183673469388,fallback
119,0.5022026431718062,fallback
120,0.49794238683127573,fallback
121,0.5318181818181819,fallback
122,0.39464882943143814,fallback
123,0.4666666666666667,fallback
124,0.39603960396039606,fallback
125,0.7164179104477612,fallback
126,0.6507936507936508,fallback
127,0.5993031358885017,fallback
128,0.7675276752767528,fallback
129,0.5724137931034483,fallback
130,0.54,fallback
131,0.6229508196721312,fallback
132,0.5174825174825175,fallback
133,0.5492424242424242,fallback
134,0.5321100917431193,fallback
135,0.6666666666666666,fallback
136,0.6516129032258065,fallback
137,0.631578947368421,fallback
138,0.5688073394495413,fallback
139,0.5287769784172662,fallback
140,0.7890625,fallback
141,0.4788135593220339,fallback
142,0.4807692307692308,fallback
143,0.5570469798657718,fallback
144,0.5490196078431373,fallback
145,0.4844290657439446,fallback
146,0.45161290322580644,fallback
147,0.4975124378109453,fallback
148,0.6056338028169014,fallback
149,0.5173745173745173,fallback
150,0.625,fallback
151,0.58984375,fallback
152,0.6190476190476191,fallback
153,0.5650887573964497,fallback
154,0.5959595959595959,fallback
155,0.6260162601626016,fallback
156,0.508,fallback
157,0.6824817518248175,fallback
158,0.6577540106951871,fallback
159,0.5330578512396694,fallback
160,0.5507246376811594,fallback
161,0.5615942028985508,fallback
162,0.6027397260273972,fallback
163,0.5904059040590406,fallback
164,0.43416370106761565,fallback
165,0.5614035087719298,fallback
166,0.5141843971631206,fallback
167,0.6186440677966102,fallback
168,0.6576576576576577,fallback
169,0.5136363636363637,fallback
170,0.7181008902077152,fallback
171,0.634020618556701,fallback
172,0.5061728395061729,fallback
173,0.601010101010101,fallback
174,0.5398550724637681,fallback
175,0.44206008583690987,fallback
176,0.5725490196078431,fallback
177,0.4725274725274725,fallback
178,0.525974025974026,fallback
179,0.6745283018867925,fallback
180,0.4344569288389513,fallback
181,0.5411764705882353,fallback
182,0.5082872928176796,fallback
183,0.42857142857142855,fallback
184,0.5437262357414449,fallback
185,0.125,fallback
186,0.599009900990099,fallback
187,0.6407766990291263,fallback
188,0.4472049689440994,fallback
189,0.46632124352331605,fallback
190,0.5341365461847389,fallback
191,0.5657370517928287,fallback
192,0.5166666666666667,fallback
193,0.6508620689655172,fallback
194,0.542319749216301,fallback
195,0.7789115646258503,fallback
196,0.3972602739726027,fallback
197,0.4026666666666667,fallback
198,0.4967948717948718,fallback
199,0.48214285714285715,fallback
200,0.5911949685534591,fallback
201,0.7232472324723247,fallback
202,0.5021097046413502,fallback
203,0.6330275229357798,fallback
204,0.5428571428571428,fallback
205,0.5136986301369864,fallback
206,0.6578947368421053,fallback
207,0.4925373134328358,fallback
208,0.47297297297297297,fallback
209,0.6378378378378379,fallback
210,0.46113989637305697,fallback
211,0.4703703703703704,fallback
212,0.676829268292683,fallback
213,0.5542168674698795,fallback
214,0.48066298342541436,fallback
215,0.5423728813559322,fallback
216,0.6262626262626263,fallback
217,0.5971223021582733,fallback
218,0.46558704453441296,fallback
219,0.5641891891891891,fallback
220,0.5033783783783784,fallback
221,0.6313868613138686,fallback
222,0.5798816568047337,fallback
223,0.609375,fallback
224,0.6267123287671232,fallback
225,0.6244541484716157,fallback
226,0.6629213483146067,fallback
227,0.5789473684210527,fallback
228,0.5078125,fallback
229,0.538961038961039,fallback
230,0.582010582010582,fallback
231,0.5597014925373134,fallback
232,0.5933609958506224,fallback
233,0.6526315789473685,fallback
234,0.4980544747081712,fallback
235,0.5619469026548672,fallback
236,0.516245487364621,fallback
237,0.69140625,fallback
238,0.6579804560260586,fallback
239,0.7626459143968871,fallback
240,0.5269709543568465,fallback
241,0.3838383838383838,fallback
242,0.5443037974683544,fallback
243,0.5925925925925926,fallback
244,0.6271186440677966,fallback
245,0.4548736462093863,fallback
246,0.75,fallback
247,0.3953488372093023,fallback
248,0.6008230452674898,fallback
249,0.5576208178438662,fallback
250,0.6217228464419475,fallback
251,0.5724381625441696,fallback
252,0.681592039800995,fallback
253,0.5932835820895522,fallback
254,0.6625766871165644,fallback
255,0.458955223880597,fallback
256,0.6885813148788927,fallback
257,0.5625,fallback
258,0.4444444444444444,fallback
259,0.7057142857142857,fallback
260,0.5163934426229508,fallback
261,0.5686274509803921,fallback
262,0.6095890410958904,fallback
263,0.4,fallback
264,0.4946236559139785,fallback
265,0.6981818181818182,fallback
266,0.46953405017921146,fallback
267,0.4714828897338403,fallback
268,0.6602564102564102,fallback
269,0.5052083333333334,fallback
270,0.5475113122171946,fallback
271,0.4943181818181818,fallback
272,0.5274261603375527,fallback
273,0.49645390070921985,fallback
274,0.65,fallback
275,0.4117647058823529,fallback
276,0.5812807881773399,fallback
277,0.6421052631578947,fallback
278,0.7006369426751592,fallback
279,0.6588785046728972,fallback
280,0.547945205479452,fallback
281,0.4248927038626609,fallback
282,0.7671232876712328,fallback
283,0.7579787234042553,fallback
284,0.7228915662650602,fallback
285,0.6027397260273972,fallback
286,0.5688073394495413,fallback
287,0.35384615384615387,fallback
288,0.5703125,fallback
289,0.5414847161572053,fallback
290,0.6086956521739131,fallback
291,0.5018315018315018,fallback
292,0.5135135135135135,fallback
293,0.5644599303135889,fallback
294,0.4626334519572954,fallback
295,0.5763358778625954,fallback
296,0.5568862275449101,fallback
297,0.6015625,fallback
298,0.5714285714285714,fallback
299,0.5583941605839416,fallback
300,0.48249027237354086,fallback
301,0.4,fallback
302,0.45980707395498394,fallback
303,0.6413793103448275,fallback
304,0.73828125,fallback
305,0.7134328358208956,fallback
306,0.4895397489539749,fallback
307,0.9466357308584686,fallback
308,0.7118055555555556,fallback
309,0.6747967479674797,fallback
310,0.5248447204968945,fallback
311,0.49029126213592233,fallback
312,0.5532646048109966,fallback
313,0.6032608695652174,fallback
314,0.5794392523364486,fallback
315,0.373134328358209,fallback
316,0.44594594594594594,fallback
317,0.6394849785407726,fallback
318,0.5813953488372093,fallback
319,0.5844594594594594,fallback
320,0.49050632911392406,fallback
321,0.6638655462184874,fallback
322,0.38961038961038963,fallback
323,0.5032894736842105,fallback
324,0.5179856115107914,fallback
325,0.5418994413407822,fallback
326,0.5516129032258065,fallback
327,0.5779467680608364,fallback
328,0.50920245398773,fallback
329,0.5495750708215298,fallback
331,0.7727272727272727,fallback
332,0.7435897435897436,fallback
333,0.6026936026936027,fallback
334,0.6,fallback
335,0.41517857142857145,fallback
336,0.6377551020408163,fallback
337,0.5689655172413793,fallback
338,0.5622641509433962,fallback
339,0.5733333333333334,fallback
340,0.6513409961685823,fallback
341,0.7529761904761905,fallback
342,0.5602240896358543,fallback
343,0.5591397849462365,fallback
344,0.5708812260536399,fallback
345,0.3904494382022472,fallback
346,0.5513698630136986,fallback
347,0.510548523206751,fallback
348,0.6590038314176245,fallback
349,0.3685636856368564,fallback
350,0.4107142857142857,fallback
351,0.6991869918699187,fallback
352,0.4595959595959596,fallback
353,0.48872180451127817,fallback
354,0.5577889447236181,fallback
355,0.665,fallback
356,0.6446280991735537,fallback
357,0.5846153846153846,fallback
358,0.6,fallback
359,0.41116751269035534,fallback
360,0.5155555555555555,fallback
361,0.43529411764705883,fallback
362,0.5128939828080229,fallback
363,0.5990783410138248,fallback
364,0.5198237885462555,fallback
365,0.7835365853658537,fallback
366,0.6535714285714286,fallback
367,0.6694915254237288,fallback
368,0.32027649769585254,fallback
369,0.6045627376425855,fallback
370,0.5588235294117647,fallback
371,0.4604651162790698,fallback
372,0.46296296296296297,fallback
373,0.49142857142857144,fallback
374,0.6037735849056604,fallback
375,0.6547231270358306,fallback
376,0.4713114754098361,fallback
377,0.4928909952606635,fallback
378,0.5214723926380368,fallback
379,0.6515679442508711,fallback
380,0.5344129554655871,fallback
381,0.7927272727272727,fallback
382,0.6436363636363637,fallback
383,0.6088888888888889,fallback
384,0.6578947368421053,fallback
385,0.5550660792951542,fallback
386,0.5338345864661654,fallback
387,0.6494464944649446,fallback
388,0.6304347826086957,fallback
389,0.6101694915254238,fallback
390,0.6993670886075949,fallback
391,0.7547683923705722,fallback
392,0.6118721461187214,fallback
393,0.653125,fallback
394,0.5555555555555556,fallback
395,0.4789915966386555,fallback
396,0.5251396648044693,fallback
397,0.818815331010453,fallback
398,0.75,fallback
399,0.4739583333333333,fallback
400,0.5130111524163569,fallback
401,0.47465437788018433,fallback
402,0.7020648967551623,fallback
403,0.5457627118644067,fallback
404,0.5756097560975609,fallback
405,0.49673202614379086,fallback
406,0.5934959349593496,fallback
407,0.4381443298969072,fallback
408,0.79,fallback
409,0.623015873015873,fallback
410,0.6239316239316239,fallback
411,0.7040358744394619,fallback
412,0.4806201550387597,fallback
413,0.568,fallback
414,0.6642335766423357,fallback
415,0.444,fallback
416,0.55625,fallback
417,0.49624060150375937,fallback
418,0.680672268907563,fallback
419,0.583756345177665,fallback
420,0.5622317596566524,fallback
421,0.6373056994818653,fallback
422,0.4682926829268293,fallback
423,0.6289592760180995,fallback
424,0.6442687747035574,fallback
425,0.6440677966101694,fallback
426,0.5445544554455446,fallback
427,0.5345454545454545,fallback
428,0.5021645021645021,fallback
429,0.5390070921985816,fallback
430,0.22641509433962265,fallback
431,0.5600961538461539,fallback
432,0.4672131147540984,fallback
433,0.5,fallback
434,0.792022792022792,fallback
435,0.4834123222748815,fallback
436,0.5661157024793388,fallback
437,0.6636771300448431,fallback
438,0.5442477876106194,fallback
439,0.6792452830188679,fallback
440,0.6842105263157895,fallback
441,0.5669642857142857,fallback
442,0.597444089456869,fallback
443,0.605072463768116,fallback
444,0.549520766773163,fallback
445,0.6955128205128205,fallback
446,0.6655518394648829,fallback
447,0.5783783783783784,fallback
448,0.45893719806763283,fallback
449,0.17916666666666667,fallback
450,0.8095238095238095,fallback
451,0.6506024096385542,fallback
452,0.5543071161048689,fallback
453,0.46473029045643155,fallback
454,0.5792079207920792,fallback
455,0.58125,fallback
456,0.5388349514563107,fallback
457,0.6064814814814815,fallback
458,0.659217877094972,fallback
459,0.6078431372549019,fallback
460,0.5612244897959183,fallback
461,0.7254901960784313,fallback
462,0.6255144032921811,fallback
463,0.4006734006734007,fallback
464,0.5132075471698113,fallback
465,0.46546546546546547,fallback
466,0.49295774647887325,fallback
467,0.5406698564593302,fallback
468,0.7202970297029703,fallback
469,0.65625,fallback
470,0.43575418994413406,fallback
471,0.41818181818181815,fallback
472,0.5026455026455027,fallback
473,0.6554878048780488,fallback
474,0.5493562231759657,fallback
475,0.6216216216216216,fallback
476,0.4674329501915709,fallback
477,0.6627218934911243,fallback
478,0.5966850828729282,fallback
479,0.46638655462184875,fallback
480,0.5641025641025641,fallback
481,0.4664310954063604,fallback
482,0.6324503311258278,fallback
483,0.7800687285223368,fallback
484,0.5968379446640316,fallback
485,0.5930599369085173,fallback
486,0.6145833333333334,fallback
487,0.548936170212766,fallback
488,0.6610169491525424,fallback
489,0.5253456221198156,fallback
490,0.4112903225806452,fallback
491,0.44129554655870445,fallback
492,0.38190954773869346,fallback
493,0.4253731343283582,fallback
494,0.45390070921985815,fallback
495,0.5370370370370371,fallback
496,0.6923076923076923,fallback
497,0.5680933852140078,fallback
498,0.5159235668789809,fallback
499,0.4870848708487085,fallback
